trialIndex,numUnstable,numNM1,numNM2,matchingAM,matchingGM,unstableAM,unstableGM,unstableRAM,nm1AM,nm1GM,nm1RAM,nm2GenAM,nm2GenGM,nm2GenRAM,nm2AM,nm2GM,nm2RAM,numEdges,numSingletons,numChains,numCycles,avgChainLen,avgCycleLen,converges
39176,2,1,1,"[1.0, 1.0, 2.0, 2.0, 2.0, 2.5, 2.5, 3.5, 4.5, 4.5]","[0.0, 0.0, 0.0, 0.0, 1.7320508, 2.0, 2.4494898, 3.1622777, 4.2426405, 4.472136]","[1.0, 2.0]","[0.0, 1.7320508]","[-3.5, -1.5]",[1.0],[0.0],[-3.5],[3.5],[0.0],[1.0],[3.5],[0.0],[1.0],0,1,0,0,0.0,0.0,0
18118,1,1,1,"[0.0, 1.0, 1.0, 1.0, 1.5, 1.5, 2.0, 2.0, 2.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.7320508, 1.7320508, 2.0, 5.196152]",[4.0],[0.0],[-1.5],[4.0],[0.0],[-1.5],[6.5],[6.0],[5.0],[6.5],[6.0],[5.0],0,1,0,0,0.0,0.0,0
978,4,2,1,"[0.5, 0.5, 1.0, 1.0, 1.5, 2.5, 3.5, 4.0, 5.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.4494898, 3.4641016, 3.8729835, 5.2915025, 6.4807405]","[1.0, 1.5, 2.0, 2.5]","[0.0, 0.0, 1.7320508, 2.4494898]","[-4.0, -3.5, -2.5, -1.5]","[1.0, 2.0]","[0.0, 1.7320508]","[-4.0, -3.5]","[5.5, 6.0]","[4.2426405, 5.656854]","[-0.5, 2.5]",[3.5],[3.4641016],[-0.5],1,0,1,0,1.0,0.0,1
39008,1,1,1,"[0.0, 0.0, 1.5, 1.5, 2.0, 2.5, 2.5, 2.5, 3.5, 3.5]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.4494898, 2.4494898, 2.4494898, 3.1622777]",[2.5],[2.0],[-2.0],[2.5],[2.0],[-2.0],[4.5],[2.828427],[3.0],[4.5],[2.828427],[3.0],0,1,0,0,0.0,0.0,0
410,1,1,1,"[0.0, 0.5, 0.5, 1.0, 1.5, 1.5, 1.5, 2.0, 3.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 1.7320508, 2.236068, 4.0]",[1.0],[0.0],[-3.5],[1.0],[0.0],[-3.5],[7.0],[6.708204],[4.5],[7.0],[6.708204],[4.5],0,1,0,0,0.0,0.0,1
64200,4,2,2,"[0.0, 0.5, 0.5, 2.0, 2.0, 3.5, 4.0, 4.0, 4.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 2.4494898, 2.6457512, 3.4641016, 5.656854]","[2.5, 3.0, 3.0, 4.5]","[0.0, 2.236068, 2.4494898, 4.472136]","[-4.0, -3.0, -2.5, -1.5]","[3.0, 3.0]","[0.0, 2.236068]","[-3.0, -1.5]","[3.5, 5.0]","[3.4641016, 4.582576]","[1.5, 3.5]","[3.5, 5.0]","[3.4641016, 4.582576]","[1.5, 3.5]",0,2,0,0,0.0,0.0,0
19352,2,1,1,"[0.0, 0.0, 0.5, 1.0, 1.0, 1.5, 1.5, 2.5, 3.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 2.0, 2.828427, 4.0]","[0.5, 1.5]","[0.0, 0.0]","[-2.5, -2.0]",[0.5],[0.0],[-2.0],[9.0],[9.0],[7.5],[9.0],[9.0],[7.5],0,1,0,0,0.0,0.0,0
941,1,1,1,"[0.5, 0.5, 1.0, 1.0, 1.5, 2.0, 2.5, 3.5, 4.5, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 4.0]",[1.5],[1.4142135],[-3.5],[1.5],[1.4142135],[-3.5],[3.0],[3.0],[1.0],[3.0],[3.0],[1.0],0,1,0,0,0.0,0.0,1
955,1,1,1,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.5, 2.5, 4.5, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.4494898, 4.472136, 4.8989797]",[1.5],[0.0],[-4.5],[1.5],[0.0],[-4.5],[4.5],[3.7416575],[0.5],[4.5],[3.7416575],[0.5],0,1,0,0,0.0,0.0,1
105,3,1,1,"[1.0, 1.0, 1.0, 1.0, 1.5, 1.5, 2.0, 2.0, 3.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.236068, 4.2426405]","[1.0, 2.5, 3.0]","[0.0, 0.0, 2.828427]","[-5.5, -3.0, -2.5]",[1.0],[0.0],[-5.5],[4.5],[4.472136],[3.5],[4.5],[4.472136],[3.5],0,1,0,0,0.0,0.0,1
37764,3,1,1,"[0.0, 0.5, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 5.0, 5.5]","[0.0, 0.0, 0.0, 1.7320508, 2.4494898, 2.4494898, 2.6457512, 2.828427, 4.582576, 4.8989797]","[0.5, 3.0, 4.5]","[0.0, 0.0, 4.472136]","[-5.0, -3.0, -2.0]",[0.5],[0.0],[-5.0],[8.0],[8.0],[6.0],[8.0],[8.0],[6.0],0,1,0,0,0.0,0.0,0
47,1,1,1,"[1.0, 1.0, 1.5, 2.0, 2.5, 3.0, 3.0, 3.5, 4.0, 5.0]","[0.0, 0.0, 1.4142135, 1.7320508, 2.0, 2.236068, 2.828427, 3.1622777, 4.0, 4.8989797]",[1.0],[1.0],[-2.0],[1.0],[1.0],[-2.0],[5.0],[4.8989797],[1.5],[5.0],[4.8989797],[1.5],0,1,0,0,0.0,0.0,1
53652,2,1,1,"[0.5, 1.0, 1.0, 1.5, 2.0, 2.5, 2.5, 3.0, 4.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.4494898, 2.6457512, 2.828427, 4.8989797]","[2.5, 3.5]","[0.0, 2.0]","[-3.0, -2.5]",[2.5],[2.0],[-2.5],[8.0],[7.937254],[4.5],[8.0],[7.937254],[4.5],0,1,0,0,0.0,0.0,0
46562,4,2,1,"[0.5, 0.5, 1.0, 1.5, 1.5, 2.5, 3.0, 3.0, 6.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 6.3245554, 6.4807405]","[1.5, 2.0, 3.0, 4.0]","[0.0, 0.0, 1.4142135, 3.8729835]","[-5.0, -3.5, -3.0, -1.5]","[1.5, 2.0]","[0.0, 1.4142135]","[-5.0, -3.0]","[2.0, 5.5]","[2.0, 4.8989797]","[-2.5, 3.0]",[4.5],[0.0],[4.0],1,0,1,0,1.0,0.0,0
466,1,1,1,"[0.5, 0.5, 1.0, 1.0, 2.0, 2.0, 2.0, 4.5, 4.5, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 4.2426405, 4.8989797]",[1.5],[0.0],[-6.0],[1.5],[0.0],[-6.0],[4.0],[0.0],[2.5],[4.0],[0.0],[2.5],0,1,0,0,0.0,0.0,1
9478,3,2,1,"[0.0, 1.0, 1.5, 1.5, 1.5, 2.0, 2.0, 2.5, 3.0, 3.5]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.7320508, 2.4494898, 2.4494898, 3.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 1.0]","[-2.0, -1.0, -1.0]","[1.0, 1.0]","[0.0, 1.0]","[-2.0, -1.0]","[1.0, 1.5]","[0.0, 0.0]","[-1.0, -1.0]",[5.5],[5.477226],[4.0],1,0,1,0,1.0,0.0,0
88128,3,2,1,"[0.0, 0.5, 0.5, 1.5, 1.5, 2.0, 2.5, 2.5, 6.0, 6.5]","[0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.7320508, 2.0, 2.4494898, 5.656854, 6.3245554]","[2.0, 2.0, 2.0]","[0.0, 1.7320508, 2.0]","[-6.0, -3.5, -2.5]","[2.0, 2.0]","[0.0, 2.0]","[-3.5, -2.5]","[5.0, 6.5]","[4.8989797, 6.3245554]","[0.5, 3.0]",[4.5],[0.0],[3.0],1,0,1,0,1.0,0.0,0
973,7,2,1,"[0.0, 0.5, 0.5, 1.0, 3.0, 3.5, 4.0, 4.5, 5.5, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4641016, 4.2426405, 4.8989797, 7.937254]","[2.0, 2.0, 2.0, 3.0, 3.5, 4.5, 4.5]","[0.0, 1.7320508, 1.7320508, 2.4494898, 2.828427, 3.7416575, 4.2426405]","[-5.0, -4.5, -3.5, -3.0, -3.0, -2.0, -2.0]","[2.0, 4.5]","[1.7320508, 3.7416575]","[-3.5, -3.0]","[3.5, 6.0]","[2.4494898, 5.656854]","[-3.0, 0.0]",[3.5],[3.1622777],[-1.0],1,0,1,0,1.0,0.0,1
491,1,1,1,"[0.0, 0.0, 0.5, 1.5, 2.0, 2.0, 2.5, 2.5, 3.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.236068]",[3.5],[3.4641016],[-1.5],[3.5],[3.4641016],[-1.5],[3.5],[2.4494898],[3.0],[3.5],[2.4494898],[3.0],0,1,0,0,0.0,0.0,1
13066,3,2,1,"[0.0, 0.0, 0.5, 1.5, 1.5, 2.0, 2.0, 2.0, 2.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 1.7320508, 2.0, 6.708204]","[2.0, 2.0, 2.0]","[0.0, 1.7320508, 1.7320508]","[-4.5, -4.0, -1.5]","[2.0, 2.0]","[1.7320508, 1.7320508]","[-4.0, -1.5]","[2.0, 2.5]","[1.7320508, 2.4494898]","[-3.0, -1.0]",[5.5],[5.2915025],[4.0],1,0,1,0,1.0,0.0,0
76825,1,1,1,"[0.0, 0.5, 0.5, 1.0, 1.5, 2.0, 3.0, 3.0, 4.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.236068, 3.4641016, 4.0]",[3.0],[2.828427],[-2.0],[3.0],[2.828427],[-2.0],[8.5],[8.485281],[5.5],[8.5],[8.485281],[5.5],0,1,0,0,0.0,0.0,0
431,5,2,2,"[0.0, 0.5, 0.5, 1.0, 1.5, 2.5, 3.0, 4.0, 4.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.236068, 6.4807405]","[2.0, 3.0, 3.5, 4.0, 5.0]","[1.7320508, 2.236068, 2.4494898, 4.0, 4.582576]","[-4.5, -4.5, -3.5, -1.5, -1.0]","[2.0, 4.0]","[1.7320508, 4.0]","[-4.5, -3.5]","[3.5, 3.5]","[0.0, 0.0]","[0.5, 3.0]","[3.5, 3.5]","[0.0, 0.0]","[0.5, 3.0]",0,2,0,0,0.0,0.0,1
35701,2,2,1,"[0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.5, 3.0, 4.5, 5.5]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.7320508, 2.0, 3.7416575, 5.477226]","[0.5, 2.5]","[0.0, 2.0]","[-3.0, -2.5]","[0.5, 2.5]","[0.0, 2.0]","[-3.0, -2.5]","[5.0, 6.5]","[4.8989797, 6.0]","[2.5, 3.0]",[4.5],[2.828427],[4.0],1,0,1,0,1.0,0.0,0
42297,2,2,1,"[0.5, 0.5, 1.0, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 4.8989797]","[1.0, 2.5]","[0.0, 0.0]","[-2.5, -1.5]","[1.0, 2.5]","[0.0, 0.0]","[-2.5, -1.5]","[3.5, 5.0]","[0.0, 4.8989797]","[-1.5, 3.0]",[8.0],[7.937254],[6.5],1,0,1,0,1.0,0.0,0
98834,2,2,1,"[0.0, 0.5, 1.0, 1.0, 1.5, 2.0, 2.0, 2.5, 3.0, 8.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 2.0, 2.4494898, 2.828427, 8.485281]","[2.0, 2.5]","[0.0, 1.7320508]","[-3.5, -3.0]","[2.0, 2.5]","[0.0, 1.7320508]","[-3.5, -3.0]","[1.0, 3.0]","[0.0, 1.0]","[-3.5, -2.0]",[5.0],[4.582576],[4.0],1,0,1,0,1.0,0.0,0
93655,1,1,1,"[0.0, 0.5, 1.5, 1.5, 2.0, 2.5, 3.5, 3.5, 4.0, 5.5]","[0.0, 0.0, 0.0, 1.4142135, 1.7320508, 2.0, 3.1622777, 3.4641016, 4.0, 5.2915025]",[2.5],[2.4494898],[-1.0],[2.5],[2.4494898],[-1.0],[6.5],[6.4807405],[4.5],[6.5],[6.4807405],[4.5],0,1,0,0,0.0,0.0,0
773,3,2,2,"[0.5, 1.0, 1.0, 1.5, 2.0, 2.0, 3.5, 3.5, 3.5, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 2.0, 2.4494898, 3.4641016, 3.7416575]","[2.0, 4.0, 4.0]","[0.0, 3.4641016, 3.8729835]","[-4.5, -2.5, -1.5]","[2.0, 4.0]","[0.0, 3.8729835]","[-4.5, -1.5]","[1.5, 5.0]","[1.4142135, 4.582576]","[0.0, 3.5]","[1.5, 5.0]","[1.4142135, 4.582576]","[0.0, 3.5]",0,2,0,0,0.0,0.0,1
211,4,3,1,"[0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 3.0, 5.5, 6.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.236068, 4.8989797, 5.656854, 6.3245554]","[2.0, 2.0, 3.0, 4.5]","[0.0, 2.0, 2.828427, 4.2426405]","[-3.5, -3.5, -2.5, -1.5]","[2.0, 2.0, 3.0]","[0.0, 2.0, 2.828427]","[-3.5, -3.5, -2.5]","[4.5, 5.0, 7.5]","[3.7416575, 4.0, 7.3484693]","[-1.5, -1.5, 3.0]",[5.0],[4.582576],[0.5],2,0,1,0,2.0,0.0,1
17020,5,2,2,"[0.0, 0.0, 0.5, 1.0, 3.0, 3.0, 3.0, 4.0, 5.0, 8.5]","[0.0, 0.0, 0.0, 0.0, 2.236068, 2.828427, 3.0, 3.0, 4.0, 8.485281]","[0.5, 0.5, 4.0, 4.0, 5.5]","[0.0, 0.0, 0.0, 3.4641016, 5.477226]","[-6.5, -4.5, -3.5, -2.5, -2.0]","[0.5, 0.5]","[0.0, 0.0]","[-6.5, -4.5]","[1.5, 5.5]","[0.0, 5.2915025]","[-3.0, 5.0]","[1.5, 5.5]","[0.0, 5.2915025]","[-3.0, 5.0]",0,2,0,0,0.0,0.0,0
85295,1,1,1,"[1.0, 2.0, 2.0, 2.5, 2.5, 3.0, 3.0, 3.0, 3.5, 5.5]","[0.0, 0.0, 0.0, 1.7320508, 2.0, 2.4494898, 2.4494898, 2.828427, 2.828427, 5.2915025]",[3.0],[3.0],[-2.5],[3.0],[3.0],[-2.5],[5.0],[4.582576],[2.0],[5.0],[4.582576],[2.0],0,1,0,0,0.0,0.0,0
29006,2,2,1,"[0.0, 1.5, 2.0, 2.0, 2.5, 3.0, 3.5, 3.5, 4.5, 5.0]","[0.0, 0.0, 0.0, 1.4142135, 1.7320508, 3.0, 3.4641016, 3.4641016, 4.2426405, 5.0]","[1.5, 1.5]","[1.4142135, 1.4142135]","[-2.5, -1.5]","[1.5, 1.5]","[1.4142135, 1.4142135]","[-2.5, -1.5]","[2.5, 4.0]","[0.0, 2.6457512]","[-0.5, 1.5]",[3.0],[2.236068],[1.0],1,0,1,0,1.0,0.0,0
490,5,2,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 3.5, 4.0, 4.0, 7.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 3.1622777, 3.4641016, 3.8729835, 7.483315]","[1.0, 1.5, 3.0, 3.5, 3.5]","[0.0, 0.0, 2.236068, 2.4494898, 3.1622777]","[-5.0, -4.0, -2.5, -2.0, -1.5]","[1.0, 1.5]","[0.0, 0.0]","[-5.0, -4.0]","[3.5, 6.0]","[2.4494898, 5.196152]","[-1.5, 0.0]",[5.5],[5.477226],[2.0],1,0,1,0,1.0,0.0,1
691,7,4,0,"[0.0, 0.5, 0.5, 1.5, 1.5, 2.0, 2.5, 3.0, 8.0, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.4494898, 2.828427, 7.937254, 7.937254]","[1.0, 2.0, 2.5, 3.0, 4.0, 5.0, 6.5]","[0.0, 1.0, 1.7320508, 2.828427, 3.4641016, 4.8989797, 6.3245554]","[-4.5, -3.0, -2.5, -2.5, -2.0, -2.0, -1.0]","[1.0, 2.0, 3.0, 5.0]","[1.0, 1.7320508, 2.828427, 4.8989797]","[-4.5, -3.0, -2.0, -1.0]","[4.0, 5.0, 6.5, 9.0]","[2.6457512, 5.0, 6.3245554, 9.0]","[-2.5, -0.5, 0.5, 5.5]",[],[],[],4,0,0,1,0.0,4.0,1
606,4,2,2,"[0.0, 0.0, 0.5, 0.5, 1.0, 1.0, 2.5, 4.5, 5.5, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2426405, 5.477226, 8.0]","[1.5, 2.5, 2.5, 3.0]","[1.4142135, 2.0, 2.4494898, 2.828427]","[-4.0, -3.5, -3.5, -1.5]","[1.5, 3.0]","[1.4142135, 2.828427]","[-4.0, -3.5]","[5.0, 7.0]","[5.0, 6.708204]","[0.0, 3.5]","[5.0, 7.0]","[5.0, 6.708204]","[0.0, 3.5]",0,2,0,0,0.0,0.0,1
17362,4,2,1,"[0.5, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 3.0, 4.0, 8.5]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.4142135, 1.7320508, 3.4641016, 8.485281]","[1.5, 2.0, 2.5, 3.0]","[0.0, 0.0, 1.7320508, 2.828427]","[-4.5, -4.0, -3.5, -2.5]","[1.5, 2.0]","[0.0, 1.7320508]","[-4.0, -3.5]","[4.5, 8.0]","[3.7416575, 8.0]","[0.0, 3.0]",[7.0],[7.0],[6.0],1,0,1,0,1.0,0.0,0
527,1,1,1,"[0.0, 0.5, 0.5, 1.0, 1.0, 1.5, 2.0, 4.0, 4.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 3.4641016, 4.0, 7.0]",[2.5],[2.0],[-4.0],[2.5],[2.0],[-4.0],[5.5],[4.2426405],[1.0],[5.5],[4.2426405],[1.0],0,1,0,0,0.0,0.0,1
63135,2,1,1,"[0.0, 0.5, 0.5, 1.5, 1.5, 2.5, 2.5, 3.0, 3.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4494898, 2.4494898, 2.828427, 4.0]","[1.0, 3.5]","[1.0, 3.4641016]","[-4.0, -3.5]",[1.0],[1.0],[-4.0],[4.0],[3.8729835],[1.0],[4.0],[3.8729835],[1.0],0,1,0,0,0.0,0.0,0
306,1,1,1,"[0.0, 0.5, 0.5, 1.0, 1.0, 1.5, 2.0, 4.5, 5.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 4.2426405, 4.8989797, 6.4807405]",[1.0],[1.0],[-4.0],[1.0],[1.0],[-4.0],[8.0],[7.937254],[2.0],[8.0],[7.937254],[2.0],0,1,0,0,0.0,0.0,1
863,1,1,1,"[0.0, 0.5, 1.0, 1.0, 1.5, 2.0, 2.0, 2.5, 4.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 4.8989797]",[2.5],[0.0],[-1.0],[2.5],[0.0],[-1.0],[2.5],[2.4494898],[0.0],[2.5],[2.4494898],[0.0],0,1,0,0,0.0,0.0,1
885,3,3,2,"[0.5, 0.5, 0.5, 1.0, 1.0, 2.0, 2.5, 3.5, 3.5, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4494898, 3.1622777, 5.477226]","[1.0, 1.5, 3.0]","[0.0, 1.4142135, 2.236068]","[-3.5, -3.0, -1.0]","[1.0, 1.5, 3.0]","[0.0, 1.4142135, 2.236068]","[-3.5, -3.0, -1.0]","[0.5, 5.0, 7.0]","[0.0, 4.0, 6.928203]","[0.0, 2.0, 2.0]","[0.5, 0.5]","[0.0, 0.0]","[-2.0, 0.0]",1,1,1,0,1.0,0.0,1
274,1,1,1,"[0.0, 0.5, 0.5, 0.5, 0.5, 1.5, 2.5, 3.5, 4.5, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1622777, 3.7416575, 4.2426405]",[3.0],[2.828427],[-3.5],[3.0],[2.828427],[-3.5],[4.5],[3.7416575],[2.0],[4.5],[3.7416575],[2.0],0,1,0,0,0.0,0.0,1
251,1,1,1,"[0.5, 1.0, 1.5, 1.5, 1.5, 2.0, 3.0, 4.5, 5.0, 5.5]","[0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.7320508, 2.236068, 3.7416575, 5.0, 5.2915025]",[2.0],[0.0],[-1.0],[2.0],[0.0],[-1.0],[3.5],[3.4641016],[0.0],[3.5],[3.4641016],[0.0],0,1,0,0,0.0,0.0,1
741,1,1,1,"[0.0, 0.5, 0.5, 1.0, 1.5, 1.5, 1.5, 2.0, 4.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 6.0]",[5.5],[4.8989797],[-1.0],[5.5],[4.8989797],[-1.0],[2.0],[0.0],[0.0],[2.0],[0.0],[0.0],0,1,0,0,0.0,0.0,1
71914,1,1,1,"[0.5, 1.0, 1.5, 1.5, 2.0, 2.5, 3.0, 3.0, 3.5, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 2.236068, 2.236068, 4.472136]",[2.0],[1.7320508],[-1.0],[2.0],[1.7320508],[-1.0],[8.0],[7.937254],[5.0],[8.0],[7.937254],[5.0],0,1,0,0,0.0,0.0,0
53,7,3,0,"[1.0, 1.0, 1.0, 1.0, 1.5, 2.5, 3.5, 4.0, 5.0, 6.0]","[0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.4494898, 3.4641016, 4.8989797, 6.0]","[1.0, 1.5, 1.5, 1.5, 2.0, 3.0, 3.5]","[0.0, 0.0, 1.0, 1.4142135, 1.4142135, 2.236068, 3.4641016]","[-4.5, -3.5, -3.0, -3.0, -2.5, -1.5, -1.5]","[1.0, 1.5, 2.0]","[0.0, 1.0, 1.4142135]","[-4.5, -3.0, -1.5]","[3.0, 3.5, 6.5]","[0.0, 2.236068, 6.0]","[-3.0, -2.5, 5.0]",[],[],[],3,0,0,1,0.0,3.0,1
502,1,1,1,"[0.0, 0.0, 0.5, 1.5, 1.5, 2.0, 2.5, 2.5, 3.5, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 2.4494898, 2.4494898, 6.928203]",[1.0],[1.0],[-3.5],[1.0],[1.0],[-3.5],[1.5],[0.0],[-3.5],[1.5],[0.0],[-3.5],0,1,0,0,0.0,0.0,1
64729,6,2,1,"[0.5, 1.0, 1.5, 1.5, 1.5, 2.5, 2.5, 5.0, 5.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 2.4494898, 3.0, 4.582576, 6.4807405]","[1.0, 1.0, 1.0, 2.0, 2.5, 6.5]","[0.0, 0.0, 0.0, 1.0, 1.0, 6.3245554]","[-5.0, -3.5, -3.5, -3.0, -1.5, -1.0]","[1.0, 1.0]","[1.0, 1.0]","[-3.5, -3.0]","[0.5, 5.0]","[0.0, 4.8989797]","[-2.5, 0.0]",[6.5],[6.3245554],[5.0],1,0,1,0,1.0,0.0,0
613,1,1,1,"[0.0, 0.5, 1.0, 1.0, 1.5, 1.5, 2.0, 2.5, 4.5, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4494898, 2.828427, 4.2426405]",[3.5],[2.4494898],[-2.5],[3.5],[2.4494898],[-2.5],[4.0],[3.4641016],[3.0],[4.0],[3.4641016],[3.0],0,1,0,0,0.0,0.0,1
69738,5,1,1,"[0.5, 1.0, 2.0, 2.0, 2.0, 2.5, 2.5, 3.0, 3.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.7320508, 1.7320508, 2.0, 2.828427]","[1.0, 2.5, 3.5, 3.5, 5.0]","[0.0, 0.0, 2.0, 2.4494898, 5.0]","[-4.0, -3.5, -2.5, -2.0, -1.0]",[1.0],[0.0],[-3.5],[9.0],[9.0],[8.5],[9.0],[9.0],[8.5],0,1,0,0,0.0,0.0,0
30415,2,2,1,"[0.0, 0.5, 1.0, 1.0, 1.5, 1.5, 2.0, 2.5, 3.5, 9.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.7320508, 2.4494898, 9.0]","[1.0, 2.0]","[0.0, 0.0]","[-4.0, -3.5]","[1.0, 2.0]","[0.0, 0.0]","[-4.0, -3.5]","[1.0, 2.0]","[0.0, 1.7320508]","[-3.5, -3.5]",[5.5],[5.2915025],[4.5],1,0,1,0,1.0,0.0,0
152,2,1,1,"[0.0, 0.0, 0.0, 0.5, 1.0, 1.5, 2.5, 3.5, 3.5, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.4494898, 2.4494898, 3.4641016, 4.0]","[0.5, 2.0]","[0.0, 1.7320508]","[-3.0, -2.0]",[0.5],[0.0],[-2.0],[4.5],[4.472136],[2.5],[4.5],[4.472136],[2.5],0,1,0,0,0.0,0.0,1
272,3,2,1,"[0.0, 0.5, 0.5, 1.0, 1.0, 3.0, 3.5, 4.0, 6.0, 9.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 2.236068, 3.4641016, 3.8729835, 5.656854, 9.0]","[3.5, 4.0, 6.0]","[3.1622777, 3.4641016, 5.656854]","[-4.5, -3.0, -1.0]","[4.0, 6.0]","[3.4641016, 5.656854]","[-4.5, -1.0]","[5.5, 6.0]","[5.477226, 5.91608]","[-0.5, -0.5]",[2.5],[0.0],[-1.0],1,0,1,0,1.0,0.0,1
510,1,1,1,"[0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.5, 3.5, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.4494898, 8.0]",[3.5],[0.0],[-1.0],[3.5],[0.0],[-1.0],[2.5],[2.4494898],[-1.5],[2.5],[2.4494898],[-1.5],0,1,0,0,0.0,0.0,1
640,1,1,1,"[0.0, 0.0, 0.5, 1.5, 1.5, 2.0, 3.5, 4.0, 4.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 2.4494898, 2.6457512, 2.6457512, 6.3245554]",[3.0],[0.0],[-1.5],[3.0],[0.0],[-1.5],[4.5],[0.0],[-1.5],[4.5],[0.0],[-1.5],0,1,0,0,0.0,0.0,1
25,2,1,1,"[0.0, 0.5, 0.5, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 3.0, 6.928203]","[1.5, 4.0]","[0.0, 2.6457512]","[-4.0, -2.0]",[1.5],[0.0],[-4.0],[4.5],[2.828427],[0.0],[4.5],[2.828427],[0.0],0,1,0,0,0.0,0.0,1
