trialIndex,numUnstable,numNM1,numNM2,matchingAM,matchingGM,unstableAM,unstableGM,unstableRAM,nm1AM,nm1GM,nm1RAM,nm2GenAM,nm2GenGM,nm2GenRAM,nm2AM,nm2GM,nm2RAM,numEdges,numSingletons,numChains,numCycles,avgChainLen,avgCycleLen,converges
41904,9,2,2,"[0.0, 0.5, 1.0, 2.5, 3.0, 3.0, 3.0, 4.0, 5.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.236068, 2.6457512, 5.2915025, 5.91608]","[1.0, 1.5, 2.0, 2.5, 3.0, 3.0, 3.5, 4.0, 4.5]","[0.0, 0.0, 1.0, 1.4142135, 2.236068, 2.4494898, 3.4641016, 3.8729835, 4.472136]","[-5.0, -4.5, -4.0, -3.5, -2.5, -2.5, -2.5, -2.0, -1.0]","[1.0, 3.0]","[1.0, 2.236068]","[-5.0, -4.0]","[3.0, 5.0]","[0.0, 4.582576]","[0.5, 2.5]","[3.0, 5.0]","[0.0, 4.582576]","[0.5, 2.5]",0,2,0,0,0.0,0.0,0
823,4,1,1,"[0.0, 0.0, 0.5, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.6457512, 4.582576, 4.582576, 4.8989797]","[1.0, 2.5, 2.5, 4.5]","[0.0, 0.0, 2.4494898, 4.472136]","[-6.5, -4.5, -2.5, -2.5]",[1.0],[0.0],[-6.5],[3.5],[2.4494898],[0.5],[3.5],[2.4494898],[0.5],0,1,0,0,0.0,0.0,1
86,8,3,2,"[0.0, 0.5, 1.0, 1.5, 2.5, 4.5, 5.0, 5.5, 6.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 4.2426405, 4.472136, 6.0, 6.708204]","[0.5, 1.5, 2.5, 2.5, 3.5, 4.5, 4.5, 6.0]","[0.0, 0.0, 2.0, 2.4494898, 3.1622777, 3.7416575, 4.472136, 6.0]","[-6.5, -5.0, -4.5, -3.5, -2.5, -2.5, -1.5, -1.0]","[0.5, 1.5, 2.5]","[0.0, 0.0, 2.0]","[-6.5, -4.5, -1.0]","[6.5, 7.0, 7.5]","[6.4807405, 6.708204, 7.3484693]","[1.0, 3.5, 5.0]","[5.0, 7.5]","[4.582576, 7.3484693]","[1.5, 5.0]",1,1,1,0,1.0,0.0,1
45437,6,2,2,"[0.5, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 3.5, 5.5]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.236068, 2.236068, 2.4494898, 5.477226]","[0.5, 1.5, 2.5, 2.5, 4.0, 4.5]","[0.0, 0.0, 2.4494898, 2.4494898, 3.8729835, 4.472136]","[-5.0, -2.5, -2.0, -2.0, -1.5, -1.0]","[0.5, 2.5]","[0.0, 2.4494898]","[-5.0, -2.5]","[4.5, 5.0]","[0.0, 4.582576]","[1.0, 4.0]","[4.5, 5.0]","[0.0, 4.582576]","[1.0, 4.0]",0,2,0,0,0.0,0.0,0
306,1,1,1,"[0.0, 0.5, 0.5, 1.0, 1.0, 2.5, 3.5, 4.5, 4.5, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1622777, 4.2426405, 4.472136, 4.8989797]",[1.5],[1.4142135],[-3.0],[1.5],[1.4142135],[-3.0],[5.5],[4.2426405],[2.0],[5.5],[4.2426405],[2.0],0,1,0,0,0.0,0.0,1
607,8,4,3,"[0.0, 0.5, 1.0, 1.5, 1.5, 3.0, 3.5, 5.0, 5.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.236068, 4.8989797, 5.0, 5.196152]","[1.0, 1.5, 1.5, 1.5, 2.0, 2.5, 3.0, 3.5]","[0.0, 0.0, 1.0, 1.4142135, 1.4142135, 2.4494898, 2.828427, 3.1622777]","[-5.0, -3.0, -2.5, -2.5, -2.0, -1.5, -1.0, -1.0]","[1.0, 1.5, 1.5, 2.0]","[0.0, 1.0, 1.4142135, 1.4142135]","[-5.0, -3.0, -2.5, -1.5]","[3.0, 3.5, 4.0, 6.0]","[2.6457512, 2.828427, 3.1622777, 5.196152]","[-1.0, 1.5, 2.5, 4.0]","[2.5, 3.0, 4.0]","[2.0, 2.6457512, 2.828427]","[1.0, 1.5, 2.5]",1,2,1,0,1.0,0.0,1
391,14,2,2,"[0.0, 0.0, 1.5, 1.5, 3.5, 4.5, 5.5, 5.5, 6.0, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 3.4641016, 4.8989797, 5.2915025, 5.656854, 7.937254]","[1.5, 2.0, 2.0, 2.0, 2.0, 2.0, 2.5, 3.0, 3.5, 3.5, 4.0, 4.5, 4.5, 5.5]","[0.0, 0.0, 0.0, 1.7320508, 1.7320508, 1.7320508, 2.0, 2.236068, 2.4494898, 3.4641016, 3.7416575, 3.7416575, 4.0, 5.477226]","[-7.0, -7.0, -4.5, -4.5, -4.0, -4.0, -3.5, -3.5, -3.0, -3.0, -2.5, -2.0, -2.0, -1.5]","[1.5, 2.0]","[0.0, 1.7320508]","[-7.0, -3.5]","[2.5, 7.0]","[2.0, 6.708204]","[-1.5, 1.0]","[2.5, 7.0]","[2.0, 6.708204]","[-1.5, 1.0]",0,2,0,0,0.0,0.0,1
90307,5,3,2,"[0.5, 0.5, 0.5, 1.0, 1.5, 2.5, 3.5, 3.5, 4.5, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 3.1622777, 3.4641016, 4.2426405, 4.472136]","[0.5, 2.0, 2.0, 3.0, 4.0]","[0.0, 0.0, 2.0, 2.828427, 3.8729835]","[-2.5, -2.0, -2.0, -1.0, -1.0]","[0.5, 2.0, 3.0]","[0.0, 0.0, 2.828427]","[-2.0, -2.0, -1.0]","[1.5, 2.5, 4.0]","[0.0, 0.0, 3.8729835]","[-1.0, 0.0, 1.0]","[2.5, 7.0]","[0.0, 6.708204]","[1.0, 5.0]",1,1,1,0,1.0,0.0,0
467,3,1,1,"[0.5, 0.5, 1.0, 1.0, 1.5, 1.5, 2.0, 3.5, 5.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.1622777, 4.8989797, 5.656854]","[1.0, 1.5, 2.0]","[0.0, 0.0, 0.0]","[-4.5, -3.5, -2.0]",[1.0],[0.0],[-4.5],[7.5],[7.483315],[4.5],[7.5],[7.483315],[4.5],0,1,0,0,0.0,0.0,1
677,2,1,1,"[0.5, 0.5, 1.0, 1.0, 1.5, 1.5, 2.0, 2.5, 3.5, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.7320508, 3.0]","[1.0, 2.5]","[0.0, 2.0]","[-5.5, -4.0]",[1.0],[0.0],[-4.0],[4.0],[2.6457512],[2.5],[4.0],[2.6457512],[2.5],0,1,0,0,0.0,0.0,1
23847,3,2,1,"[0.5, 0.5, 0.5, 0.5, 1.5, 2.0, 3.5, 4.0, 4.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4494898, 2.6457512, 5.91608]","[2.0, 3.0, 6.0]","[0.0, 2.828427, 5.656854]","[-2.5, -2.0, -1.0]","[2.0, 3.0]","[0.0, 2.828427]","[-2.5, -2.0]","[0.5, 3.0]","[0.0, 2.828427]","[-2.0, -1.0]",[8.5],[8.485281],[8.0],1,0,1,0,1.0,0.0,0
18578,3,3,2,"[0.0, 0.5, 1.0, 2.0, 3.0, 3.0, 3.5, 4.0, 4.0, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.6457512, 2.828427, 3.1622777, 3.8729835, 7.937254]","[2.5, 4.0, 5.5]","[0.0, 2.4494898, 5.477226]","[-3.0, -1.5, -1.0]","[2.5, 4.0, 5.5]","[0.0, 2.4494898, 5.477226]","[-3.0, -1.5, -1.0]","[2.5, 4.5, 6.0]","[2.0, 3.7416575, 5.91608]","[-2.0, 0.5, 4.0]","[4.5, 4.5]","[3.7416575, 4.2426405]","[2.5, 4.0]",1,1,1,0,1.0,0.0,0
70350,4,1,1,"[0.0, 1.0, 1.5, 1.5, 2.5, 3.5, 4.5, 4.5, 4.5, 4.5]","[0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 2.4494898, 2.828427, 3.1622777, 4.2426405]","[0.5, 3.5, 4.0, 7.0]","[0.0, 3.4641016, 3.8729835, 7.0]","[-5.5, -5.0, -3.5, -1.5]",[0.5],[0.0],[-5.5],[5.5],[5.477226],[4.5],[5.5],[5.477226],[4.5],0,1,0,0,0.0,0.0,0
3789,10,3,1,"[1.5, 1.5, 2.0, 2.0, 3.0, 3.0, 3.5, 4.5, 4.5, 5.5]","[0.0, 0.0, 0.0, 1.7320508, 1.7320508, 2.236068, 3.1622777, 3.7416575, 4.2426405, 4.2426405]","[1.0, 1.5, 1.5, 1.5, 2.0, 2.5, 2.5, 3.0, 3.0, 3.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.236068, 2.4494898, 3.0]","[-5.0, -5.0, -4.5, -4.5, -4.5, -4.0, -2.5, -2.5, -1.5, -1.5]","[1.0, 1.5, 2.5]","[0.0, 0.0, 1.4142135]","[-5.0, -4.5, -1.5]","[4.5, 7.0, 8.5]","[4.472136, 6.708204, 8.485281]","[2.5, 3.0, 4.5]",[7.5],[7.3484693],[5.5],2,0,1,0,2.0,0.0,0
43757,2,2,2,"[0.0, 0.5, 0.5, 1.5, 2.0, 2.5, 2.5, 3.0, 4.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 2.4494898, 2.828427, 3.0, 4.0]","[1.5, 3.0]","[0.0, 1.4142135]","[-3.5, -2.0]","[1.5, 3.0]","[0.0, 1.4142135]","[-3.5, -2.0]","[3.0, 3.5]","[0.0, 3.0]","[1.0, 1.0]","[3.0, 3.5]","[0.0, 3.0]","[1.0, 1.0]",0,2,0,0,0.0,0.0,0
308,7,3,2,"[0.0, 0.5, 0.5, 1.5, 2.5, 3.0, 4.0, 5.0, 5.5, 7.0]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 2.236068, 3.8729835, 4.8989797, 5.0, 6.708204]","[1.0, 1.0, 1.5, 2.0, 3.0, 4.5, 4.5]","[0.0, 1.0, 1.4142135, 2.0, 2.828427, 4.2426405, 4.472136]","[-5.5, -4.0, -3.5, -3.0, -2.0, -2.0, -1.0]","[1.0, 1.0, 3.0]","[0.0, 1.0, 2.828427]","[-5.5, -4.0, -3.0]","[3.0, 5.0, 7.0]","[2.828427, 4.0, 7.0]","[0.0, 1.0, 3.0]","[4.0, 5.0]","[0.0, 4.0]","[1.0, 1.0]",1,1,1,0,1.0,0.0,0
9208,11,3,1,"[0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.5, 5.0, 6.5, 8.5]","[0.0, 0.0, 0.0, 1.7320508, 2.0, 2.828427, 4.0, 4.472136, 6.3245554, 8.485281]","[0.5, 0.5, 1.0, 1.5, 2.0, 2.0, 3.0, 4.0, 4.0, 4.5, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 2.6457512, 3.0, 3.7416575, 3.7416575]","[-6.0, -5.0, -5.0, -4.5, -4.0, -4.0, -3.5, -3.5, -3.0, -1.5, -1.0]","[0.5, 0.5, 1.0]","[0.0, 0.0, 0.0]","[-5.0, -4.5, -4.0]","[0.5, 0.5, 8.0]","[0.0, 0.0, 7.937254]","[-5.0, -4.5, 5.5]",[8.0],[7.937254],[5.5],2,1,0,1,0.0,2.0,0
29687,3,3,2,"[0.0, 0.5, 1.5, 1.5, 1.5, 1.5, 2.0, 3.0, 5.0, 8.0]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.7320508, 2.236068, 4.8989797, 7.937254]","[2.0, 2.5, 2.5]","[0.0, 2.0, 2.0]","[-3.5, -3.5, -2.0]","[2.0, 2.5, 2.5]","[0.0, 2.0, 2.0]","[-3.5, -3.5, -2.0]","[1.5, 2.5, 4.0]","[0.0, 0.0, 2.4494898]","[-2.0, -1.0, 0.0]","[2.5, 5.0]","[2.4494898, 3.0]","[0.0, 4.5]",1,1,1,0,1.0,0.0,0
886,13,5,2,"[1.0, 1.0, 1.0, 3.5, 3.5, 4.0, 4.5, 5.5, 7.0, 7.5]","[0.0, 0.0, 0.0, 0.0, 1.0, 3.4641016, 3.4641016, 5.477226, 7.0, 7.3484693]","[1.5, 2.0, 2.0, 2.5, 2.5, 3.0, 3.0, 3.5, 3.5, 4.0, 4.5, 4.5, 5.0]","[0.0, 0.0, 0.0, 1.7320508, 2.236068, 2.4494898, 2.4494898, 3.1622777, 3.4641016, 3.4641016, 4.0, 4.2426405, 4.472136]","[-5.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5]","[1.5, 2.5, 3.5, 4.0, 4.5]","[0.0, 2.4494898, 3.4641016, 3.4641016, 4.472136]","[-3.5, -3.5, -3.0, -3.0, -2.5]","[3.0, 4.0, 5.0, 6.0, 7.5]","[0.0, 2.236068, 4.582576, 5.91608, 7.3484693]","[-2.0, -1.0, -0.5, 3.0, 3.5]","[3.0, 6.0]","[2.236068, 5.656854]","[2.0, 3.0]",3,1,1,0,3.0,0.0,1
457,4,4,2,"[0.5, 0.5, 1.0, 1.0, 1.5, 2.0, 2.5, 3.0, 5.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.236068, 4.0, 6.708204]","[0.5, 1.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 0.0]","[-3.0, -3.0, -2.5, -1.5]","[0.5, 1.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 0.0]","[-3.0, -3.0, -2.5, -1.5]","[0.5, 2.0, 3.0, 7.5]","[0.0, 0.0, 2.828427, 7.483315]","[-3.0, -2.5, 0.5, 6.5]","[3.0, 7.5]","[2.828427, 7.483315]","[0.5, 6.5]",2,2,0,1,0.0,2.0,1
77570,6,3,2,"[0.5, 1.0, 2.0, 2.0, 2.5, 3.0, 3.5, 3.5, 5.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.4494898, 2.4494898, 2.828427, 4.2426405, 6.0]","[1.5, 2.0, 2.0, 2.5, 2.5, 3.0]","[0.0, 0.0, 0.0, 0.0, 1.7320508, 3.0]","[-4.5, -4.5, -3.5, -3.0, -2.5, -2.0]","[2.0, 2.0, 3.0]","[0.0, 1.7320508, 3.0]","[-4.5, -3.0, -2.0]","[4.0, 5.0, 5.0]","[2.6457512, 3.0, 4.0]","[-1.0, 2.0, 4.0]","[2.5, 5.0]","[2.0, 3.0]","[1.0, 4.0]",1,1,1,0,1.0,0.0,0
812,4,1,1,"[0.0, 0.0, 0.0, 0.5, 0.5, 1.0, 2.5, 3.5, 5.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4494898, 3.1622777, 4.2426405, 5.656854]","[1.0, 1.5, 2.0, 4.5]","[0.0, 0.0, 1.0, 3.7416575]","[-4.0, -2.0, -2.0, -1.5]",[1.0],[1.0],[-4.0],[3.5],[2.4494898],[0.0],[3.5],[2.4494898],[0.0],0,1,0,0,0.0,0.0,1
157,4,2,0,"[0.0, 0.5, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.5, 7.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.236068, 3.4641016, 7.3484693]","[0.5, 1.0, 1.5, 3.0]","[0.0, 0.0, 1.0, 2.236068]","[-6.0, -3.0, -2.0, -1.5]","[0.5, 1.0]","[0.0, 1.0]","[-6.0, -3.0]","[0.5, 1.0]","[0.0, 1.0]","[-6.0, -3.0]",[],[],[],2,0,0,1,0.0,2.0,1
917,2,2,1,"[0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 2.5, 3.0, 4.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.7320508, 2.236068, 3.8729835, 4.0]","[2.0, 4.0]","[2.0, 4.0]","[-1.0, -1.0]","[2.0, 4.0]","[2.0, 4.0]","[-1.0, -1.0]","[3.0, 6.5]","[2.828427, 6.3245554]","[0.5, 4.5]",[7.5],[7.3484693],[7.0],1,0,1,0,1.0,0.0,1
219,6,3,3,"[0.0, 1.5, 1.5, 2.0, 3.0, 3.0, 4.5, 4.5, 4.5, 5.5]","[0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.7320508, 2.236068, 2.828427, 3.7416575, 5.477226]","[0.5, 1.5, 2.0, 2.5, 2.5, 3.5]","[0.0, 0.0, 2.0, 2.0, 2.4494898, 2.4494898]","[-6.0, -5.5, -4.0, -2.0, -2.0, -1.0]","[0.5, 1.5, 2.0]","[0.0, 0.0, 2.0]","[-5.5, -4.0, -2.0]","[4.5, 6.5, 9.0]","[2.828427, 6.0, 9.0]","[0.0, 4.5, 7.5]","[4.5, 6.5, 9.0]","[2.828427, 6.0, 9.0]","[0.0, 4.5, 7.5]",0,3,0,0,0.0,0.0,1
825,5,1,1,"[0.0, 0.5, 0.5, 1.5, 1.5, 2.0, 2.5, 3.0, 4.5, 8.5]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.7320508, 2.0, 3.7416575, 8.485281]","[2.0, 3.0, 3.5, 4.0, 7.0]","[0.0, 0.0, 2.236068, 3.8729835, 6.928203]","[-5.5, -2.5, -2.0, -2.0, -1.0]",[2.0],[0.0],[-5.5],[5.0],[3.0],[1.0],[5.0],[3.0],[1.0],0,1,0,0,0.0,0.0,1
59932,3,3,3,"[0.0, 0.5, 1.0, 2.0, 2.0, 2.5, 3.5, 3.5, 4.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.4641016, 4.0, 4.2426405]","[0.5, 1.0, 4.0]","[0.0, 0.0, 3.4641016]","[-4.5, -3.5, -2.5]","[0.5, 1.0, 4.0]","[0.0, 0.0, 3.4641016]","[-4.5, -3.5, -2.5]","[2.5, 5.0, 8.5]","[2.4494898, 3.0, 8.485281]","[2.0, 3.0, 6.0]","[2.5, 5.0, 8.5]","[2.4494898, 3.0, 8.485281]","[2.0, 3.0, 6.0]",0,3,0,0,0.0,0.0,0
31736,9,3,2,"[0.5, 1.5, 2.0, 2.5, 2.5, 3.0, 4.0, 5.5, 6.5, 7.5]","[0.0, 0.0, 0.0, 1.4142135, 2.0, 2.4494898, 2.6457512, 4.2426405, 6.3245554, 7.3484693]","[1.5, 2.0, 2.5, 3.5, 3.5, 3.5, 4.0, 4.0, 5.0]","[0.0, 0.0, 1.4142135, 2.0, 2.6457512, 3.1622777, 3.4641016, 4.0, 4.582576]","[-5.5, -5.5, -4.5, -4.0, -3.0, -3.0, -3.0, -2.0, -2.0]","[2.0, 2.5, 5.0]","[0.0, 2.0, 4.582576]","[-5.5, -4.5, -2.0]","[4.0, 6.5, 7.0]","[4.0, 6.0, 6.928203]","[-3.0, 3.5, 5.5]","[4.0, 7.0]","[2.6457512, 6.928203]","[1.5, 5.5]",1,1,1,0,1.0,0.0,0
900,6,3,2,"[0.0, 1.0, 1.0, 2.5, 3.0, 3.0, 3.5, 3.5, 5.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.828427, 3.0, 3.4641016, 5.656854]","[1.5, 1.5, 1.5, 2.0, 3.5, 4.5]","[0.0, 0.0, 1.4142135, 1.4142135, 3.1622777, 3.7416575]","[-6.0, -4.0, -4.0, -4.0, -4.0, -3.0]","[1.5, 1.5, 2.0]","[0.0, 1.4142135, 1.4142135]","[-6.0, -4.0, -4.0]","[1.5, 2.5, 4.5]","[0.0, 2.0, 3.7416575]","[-1.5, 0.5, 2.0]","[2.5, 5.5]","[2.0, 4.8989797]","[2.0, 4.5]",1,1,1,0,1.0,0.0,1
1028,2,2,2,"[0.0, 0.5, 0.5, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6457512, 2.828427, 3.7416575]","[3.5, 4.5]","[3.1622777, 4.2426405]","[-2.0, -1.0]","[3.5, 4.5]","[3.1622777, 4.2426405]","[-2.0, -1.0]","[2.0, 4.0]","[1.7320508, 3.4641016]","[0.0, 3.5]","[2.0, 4.0]","[1.7320508, 3.4641016]","[0.0, 3.5]",0,2,0,0,0.0,0.0,1
19750,6,3,3,"[0.5, 1.0, 1.0, 1.5, 2.0, 2.5, 3.5, 3.5, 4.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 3.4641016, 3.4641016, 6.0]","[1.0, 1.0, 1.5, 2.0, 4.5, 5.0]","[0.0, 0.0, 1.0, 2.0, 4.2426405, 4.582576]","[-5.0, -4.5, -2.0, -2.0, -1.5, -1.0]","[1.0, 1.0, 1.5]","[0.0, 0.0, 1.0]","[-5.0, -4.5, -2.0]","[2.5, 4.5, 7.0]","[2.0, 4.472136, 7.0]","[-1.0, 4.0, 5.5]","[2.5, 4.5, 7.0]","[2.0, 4.472136, 7.0]","[-1.0, 4.0, 5.5]",0,3,0,0,0.0,0.0,0
51624,16,3,1,"[0.0, 0.5, 0.5, 0.5, 3.5, 5.5, 6.0, 6.0, 6.5, 7.5]","[0.0, 0.0, 0.0, 0.0, 2.4494898, 4.8989797, 5.196152, 5.656854, 6.4807405, 7.3484693]","[1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 3.5, 4.0, 4.0, 4.0, 4.0, 4.5, 4.5, 5.0, 6.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.4494898, 3.8729835, 4.0, 4.0, 4.2426405, 4.2426405, 5.0, 6.3245554, 6.4807405]","[-6.0, -5.0, -5.0, -4.5, -4.0, -4.0, -4.0, -3.5, -2.5, -2.5, -2.5, -2.0, -2.0, -2.0, -2.0, -2.0]","[1.5, 2.0, 4.5]","[0.0, 2.0, 4.2426405]","[-6.0, -5.0, -2.0]","[2.5, 4.0, 5.5]","[0.0, 2.0, 4.2426405]","[-4.5, -1.0, 0.5]",[8.5],[8.485281],[4.0],2,0,1,0,2.0,0.0,0
14611,4,3,2,"[0.0, 0.5, 2.0, 2.0, 2.5, 3.0, 3.0, 4.5, 5.5, 6.0]","[0.0, 0.0, 2.0, 2.0, 2.4494898, 2.828427, 3.0, 4.472136, 5.477226, 5.656854]","[0.5, 1.5, 2.5, 3.0]","[0.0, 0.0, 2.0, 3.0]","[-4.5, -2.0, -1.5, -1.0]","[0.5, 1.5, 3.0]","[0.0, 0.0, 3.0]","[-4.5, -2.0, -1.0]","[3.5, 3.5, 6.0]","[0.0, 3.4641016, 5.91608]","[-1.5, -1.0, 3.0]","[3.5, 5.0]","[0.0, 3.0]","[-1.0, 3.0]",1,1,1,0,1.0,0.0,0
49038,2,1,1,"[0.0, 0.5, 0.5, 1.0, 1.0, 1.0, 2.5, 3.5, 3.5, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.6457512, 3.1622777, 3.4641016]","[2.5, 3.5]","[2.0, 3.4641016]","[-2.5, -1.5]",[3.5],[3.4641016],[-2.5],[9.0],[9.0],[8.5],[9.0],[9.0],[8.5],0,1,0,0,0.0,0.0,0
70474,3,2,2,"[0.5, 0.5, 0.5, 0.5, 1.0, 1.5, 1.5, 3.5, 4.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.4494898, 3.4641016, 4.0]","[0.5, 2.0, 2.5]","[0.0, 0.0, 1.7320508]","[-2.0, -1.5, -1.0]","[0.5, 2.0]","[0.0, 1.7320508]","[-2.0, -1.0]","[2.5, 7.0]","[2.0, 6.928203]","[2.5, 6.0]","[2.5, 7.0]","[2.0, 6.928203]","[2.5, 6.0]",0,2,0,0,0.0,0.0,0
509,1,1,1,"[0.0, 0.0, 0.5, 0.5, 1.0, 1.0, 1.0, 1.5, 2.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0]",[3.0],[2.828427],[-2.5],[3.0],[2.828427],[-2.5],[3.0],[2.828427],[2.0],[3.0],[2.828427],[2.0],0,1,0,0,0.0,0.0,1
16621,3,2,1,"[0.0, 0.0, 0.5, 1.0, 1.0, 2.0, 2.0, 2.5, 2.5, 7.5]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.7320508, 2.0, 2.0, 2.0, 7.3484693]","[2.0, 2.5, 4.0]","[0.0, 1.7320508, 2.6457512]","[-2.5, -2.5, -2.5]","[2.0, 2.5]","[0.0, 1.7320508]","[-2.5, -2.5]","[1.5, 6.0]","[0.0, 6.0]","[-2.0, 1.0]",[7.0],[6.928203],[6.0],1,0,1,0,1.0,0.0,0
646,4,1,1,"[0.0, 0.5, 0.5, 1.0, 1.0, 3.5, 4.0, 4.0, 5.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.4641016, 3.8729835, 5.0, 6.0]","[2.0, 2.5, 3.5, 4.5]","[1.7320508, 2.0, 3.4641016, 3.7416575]","[-5.0, -2.5, -1.5, -1.0]",[2.0],[1.7320508],[-5.0],[9.0],[9.0],[4.5],[9.0],[9.0],[4.5],0,1,0,0,0.0,0.0,1
47151,13,3,2,"[0.5, 1.0, 1.5, 2.0, 2.0, 3.0, 3.5, 5.5, 6.0, 8.5]","[0.0, 0.0, 0.0, 1.4142135, 1.7320508, 1.7320508, 2.4494898, 4.8989797, 6.0, 8.485281]","[2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.5, 3.5, 3.5, 4.5, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.236068, 2.4494898, 2.4494898, 2.828427, 3.1622777, 3.1622777, 4.582576]","[-5.5, -5.0, -4.5, -3.5, -3.5, -3.0, -3.0, -3.0, -3.0, -2.5, -2.5, -1.5, -1.0]","[2.0, 2.5, 3.5]","[0.0, 2.4494898, 3.1622777]","[-5.0, -3.0, -2.5]","[4.0, 4.5, 4.5]","[2.828427, 3.4641016, 4.472136]","[-0.5, 0.0, 1.5]","[4.5, 4.5]","[0.0, 4.472136]","[1.5, 4.0]",1,1,1,0,1.0,0.0,0
13095,6,2,2,"[0.5, 0.5, 1.0, 1.5, 2.5, 2.5, 3.0, 5.5, 5.5, 8.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 4.2426405, 5.477226, 8.485281]","[1.0, 1.5, 3.0, 3.0, 3.5, 5.0]","[0.0, 1.0, 1.4142135, 2.236068, 2.828427, 4.582576]","[-6.5, -4.0, -3.5, -2.0, -2.0, -1.5]","[1.0, 1.5]","[1.0, 1.4142135]","[-6.5, -4.0]","[6.5, 8.5]","[6.0, 8.485281]","[2.0, 5.0]","[6.5, 8.5]","[6.0, 8.485281]","[2.0, 5.0]",0,2,0,0,0.0,0.0,0
85275,2,2,2,"[0.0, 0.5, 1.0, 1.0, 1.5, 2.5, 3.5, 3.5, 3.5, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.4494898, 2.4494898, 3.4641016, 4.472136]","[2.0, 2.0]","[0.0, 0.0]","[-2.0, -1.5]","[2.0, 2.0]","[0.0, 0.0]","[-2.0, -1.5]","[4.5, 6.0]","[4.2426405, 5.91608]","[2.5, 5.5]","[4.5, 6.0]","[4.2426405, 5.91608]","[2.5, 5.5]",0,2,0,0,0.0,0.0,0
