trialIndex,numUnstable,numNM1,numNM2,matchingAM,matchingGM,unstableAM,unstableGM,unstableRAM,nm1AM,nm1GM,nm1RAM,nm2GenAM,nm2GenGM,nm2GenRAM,nm2AM,nm2GM,nm2RAM,numEdges,numSingletons,numChains,numCycles,avgChainLen,avgCycleLen,converges
401,18,5,2,"[1.0, 1.5, 2.5, 3.0, 3.0, 3.5, 4.5, 5.0, 6.0, 7.0]","[0.0, 0.0, 1.4142135, 2.4494898, 2.4494898, 2.828427, 2.828427, 4.8989797, 5.196152, 6.928203]","[0.0, 0.0, 0.5, 0.5, 1.0, 1.0, 1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 3.0, 3.0, 4.0, 4.5, 4.5, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.7320508, 2.0, 2.0, 2.6457512, 3.0, 3.0, 4.472136, 4.472136, 7.0]","[-6.0, -5.5, -5.0, -4.5, -4.0, -4.0, -4.0, -3.5, -3.0, -3.0, -2.5, -2.5, -2.5, -2.0, -1.5, -1.5, -1.0, -1.0]","[0.0, 0.0, 0.5, 0.5, 2.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-6.0, -5.0, -4.0, -3.5, -2.5]","[3.0, 3.0, 4.5, 5.0, 7.5]","[0.0, 3.0, 3.7416575, 4.0, 7.483315]","[-4.5, -1.0, 0.0, 1.5, 5.5]","[2.5, 3.5]","[0.0, 0.0]","[-3.0, 2.5]",3,0,2,0,1.5,0.0,1
984,1,1,1,"[0.0, 0.0, 0.5, 1.5, 1.5, 1.5, 2.0, 2.0, 3.0, 3.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 2.0, 2.828427, 3.1622777]",[0.5],[0.0],[-1.0],[0.5],[0.0],[-1.0],[3.5],[0.0],[-0.5],[3.5],[0.0],[-0.5],0,1,0,0,0.0,0.0,1
582,8,2,1,"[0.5, 1.5, 1.5, 1.5, 2.5, 2.5, 3.0, 4.0, 4.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 2.0, 3.7416575, 3.8729835, 6.3245554]","[0.5, 0.5, 1.5, 2.5, 3.0, 3.0, 3.5, 3.5]","[0.0, 0.0, 1.4142135, 2.4494898, 2.4494898, 2.828427, 3.0, 3.1622777]","[-5.0, -4.5, -4.5, -3.0, -2.5, -1.5, -1.5, -1.0]","[0.5, 0.5]","[0.0, 0.0]","[-4.5, -3.0]","[3.0, 7.0]","[2.828427, 6.928203]","[-4.5, 6.0]",[2.5],[2.0],[-1.5],1,0,1,0,1.0,0.0,1
270,24,6,4,"[3.0, 3.0, 3.0, 4.0, 4.5, 4.5, 5.5, 5.5, 6.0, 6.5]","[0.0, 2.236068, 2.828427, 3.0, 3.4641016, 3.7416575, 4.8989797, 5.196152, 5.2915025, 6.0]","[0.0, 0.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.5, 1.5, 1.5, 2.0, 2.0, 2.5, 2.5, 3.5, 3.5, 4.0, 4.5, 5.0, 5.0, 6.0, 6.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.4142135, 1.4142135, 1.7320508, 2.4494898, 2.4494898, 2.828427, 3.1622777, 3.8729835, 4.0, 4.8989797, 5.91608, 6.0, 6.4807405]","[-7.5, -7.5, -7.0, -6.0, -6.0, -5.0, -4.0, -3.5, -3.5, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.5, -2.0, -2.0, -1.5, -1.0, -1.0]","[0.0, 0.0, 0.5, 0.5, 1.0, 3.5]","[0.0, 0.0, 0.0, 0.0, 1.0, 3.1622777]","[-7.5, -6.0, -5.0, -3.0, -2.5, -2.5]","[2.0, 3.0, 3.5, 3.5, 5.0, 5.0]","[0.0, 0.0, 0.0, 2.828427, 3.0, 4.0]","[-3.0, -3.0, -1.0, 0.0, 0.5, 3.0]","[3.0, 5.0, 5.5, 6.5]","[2.828427, 3.0, 5.477226, 6.0]","[0.0, 1.5, 2.0, 3.0]",2,2,2,0,1.0,0.0,1
30917,2,2,2,"[0.0, 0.5, 0.5, 1.5, 1.5, 1.5, 3.0, 3.0, 3.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.236068, 2.4494898, 2.828427, 5.656854]","[1.5, 4.0]","[1.4142135, 2.6457512]","[-4.0, -1.0]","[1.5, 4.0]","[1.4142135, 2.6457512]","[-4.0, -1.0]","[5.0, 8.5]","[4.0, 8.485281]","[4.0, 4.5]","[5.0, 8.5]","[4.0, 8.485281]","[4.0, 4.5]",0,2,0,0,0.0,0.0,0
910,2,2,2,"[0.5, 0.5, 1.0, 1.5, 1.5, 1.5, 2.5, 2.5, 4.0, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135]","[2.0, 4.5]","[0.0, 4.2426405]","[-2.0, -1.0]","[2.0, 4.5]","[0.0, 4.2426405]","[-2.0, -1.0]","[3.0, 4.0]","[2.828427, 3.4641016]","[3.0, 4.0]","[3.0, 4.0]","[2.828427, 3.4641016]","[3.0, 4.0]",0,2,0,0,0.0,0.0,1
93304,4,3,2,"[0.5, 1.0, 1.0, 2.0, 2.0, 2.5, 3.5, 4.5, 5.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 1.7320508, 2.4494898, 3.0, 3.4641016, 4.2426405, 6.708204]","[1.5, 2.0, 3.5, 3.5]","[0.0, 0.0, 0.0, 0.0]","[-3.5, -3.0, -3.0, -2.0]","[1.5, 3.5, 3.5]","[0.0, 0.0, 0.0]","[-3.5, -3.0, -3.0]","[2.0, 3.5, 8.5]","[0.0, 3.1622777, 8.485281]","[-2.0, -1.5, 6.0]","[5.0, 8.5]","[4.582576, 8.485281]","[3.0, 6.0]",1,1,1,0,1.0,0.0,0
702,2,1,1,"[0.0, 0.0, 0.0, 0.0, 0.5, 1.5, 2.5, 3.5, 4.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4494898, 2.4494898, 2.828427, 6.0]","[2.5, 6.5]","[2.0, 6.3245554]","[-3.0, -2.0]",[2.5],[2.0],[-3.0],[5.5],[5.477226],[5.0],[5.5],[5.477226],[5.0],0,1,0,0,0.0,0.0,1
982,2,1,1,"[0.0, 0.5, 0.5, 0.5, 1.5, 2.0, 2.5, 3.0, 5.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 2.236068, 4.582576, 5.656854]","[2.5, 4.0]","[2.4494898, 3.4641016]","[-5.0, -2.5]",[2.5],[2.4494898],[-5.0],[5.5],[5.477226],[2.0],[5.5],[5.477226],[2.0],0,1,0,0,0.0,0.0,1
50907,1,1,1,"[0.5, 1.0, 1.0, 1.5, 1.5, 2.0, 2.0, 2.5, 4.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 1.7320508, 2.4494898, 2.6457512, 4.582576]",[3.0],[2.236068],[-2.0],[3.0],[2.236068],[-2.0],[7.0],[6.928203],[5.0],[7.0],[6.928203],[5.0],0,1,0,0,0.0,0.0,0
533,8,3,2,"[0.5, 1.0, 1.5, 2.0, 2.5, 2.5, 2.5, 3.5, 3.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.7320508, 2.4494898, 2.4494898, 3.4641016, 5.656854]","[1.5, 1.5, 2.0, 2.0, 2.5, 2.5, 3.5, 4.0]","[0.0, 0.0, 1.4142135, 1.7320508, 2.0, 2.4494898, 2.4494898, 3.8729835]","[-3.5, -3.5, -3.0, -3.0, -2.5, -2.5, -2.5, -2.0]","[1.5, 1.5, 2.0]","[0.0, 1.4142135, 1.7320508]","[-3.5, -3.5, -2.0]","[2.0, 5.0, 7.0]","[0.0, 5.0, 6.928203]","[-2.5, 3.0, 5.0]","[2.5, 5.0]","[2.4494898, 5.0]","[2.0, 3.0]",1,1,1,0,1.0,0.0,1
991,21,7,2,"[1.5, 1.5, 3.5, 4.0, 4.5, 5.5, 5.5, 6.0, 6.5, 6.5]","[0.0, 1.4142135, 2.4494898, 2.828427, 4.0, 4.2426405, 5.196152, 5.477226, 6.0, 6.4807405]","[0.0, 0.0, 0.0, 0.5, 0.5, 1.0, 1.5, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.5, 4.0, 4.5, 4.5, 5.0, 6.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.7320508, 2.828427, 2.828427, 2.828427, 3.0, 3.7416575, 3.8729835, 4.472136, 4.582576, 5.656854, 6.928203]","[-6.0, -6.0, -6.0, -5.5, -4.5, -4.5, -4.5, -4.0, -4.0, -3.5, -3.0, -2.5, -2.5, -2.0, -2.0, -2.0, -2.0, -1.5, -1.5, -1.5, -1.5]","[0.0, 0.0, 0.0, 0.5, 3.0, 3.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 2.828427, 2.828427, 3.0]","[-6.0, -6.0, -4.5, -4.0, -1.5, -1.5, -1.5]","[2.0, 2.0, 2.0, 4.0, 4.5, 6.0, 7.0]","[0.0, 0.0, 0.0, 1.7320508, 3.7416575, 5.656854, 6.928203]","[-6.0, -2.5, -1.5, -1.5, -1.0, 3.5, 4.0]","[1.5, 4.5]","[0.0, 4.472136]","[-2.0, -1.0]",5,0,2,0,2.5,0.0,1
511,22,5,3,"[1.0, 1.5, 2.0, 2.5, 5.0, 6.0, 6.5, 7.5, 8.0, 8.5]","[0.0, 0.0, 1.0, 2.4494898, 4.8989797, 6.0, 6.4807405, 7.3484693, 7.937254, 8.485281]","[0.0, 0.5, 1.0, 1.0, 1.5, 1.5, 2.0, 2.5, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 4.0, 5.0, 6.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 2.236068, 2.236068, 2.4494898, 2.4494898, 2.4494898, 2.6457512, 3.0, 3.1622777, 3.1622777, 5.0, 5.656854, 5.91608]","[-6.5, -6.5, -5.5, -5.0, -5.0, -5.0, -5.0, -4.5, -4.5, -4.5, -4.5, -3.5, -3.5, -3.5, -3.0, -2.5, -2.5, -2.5, -2.0, -2.0, -1.5, -1.5]","[0.0, 0.5, 1.5, 3.0, 3.5]","[0.0, 0.0, 0.0, 0.0, 2.236068]","[-6.5, -5.0, -4.5, -3.5, -2.5]","[3.0, 4.0, 4.5, 6.0, 6.0]","[2.6457512, 2.828427, 3.7416575, 5.196152, 5.91608]","[-3.5, -2.0, -1.5, -1.0, 1.0]","[4.5, 8.0, 8.5]","[3.7416575, 7.937254, 8.485281]","[1.0, 1.0, 5.0]",2,1,2,0,1.0,0.0,1
729,2,1,1,"[0.0, 0.5, 1.5, 2.5, 3.0, 3.0, 3.0, 3.5, 3.5, 4.0]","[0.0, 0.0, 0.0, 2.236068, 2.4494898, 2.6457512, 2.828427, 3.0, 3.1622777, 3.4641016]","[1.0, 1.5]","[0.0, 1.4142135]","[-4.0, -3.5]",[1.5],[1.4142135],[-3.5],[4.0],[2.6457512],[1.5],[4.0],[2.6457512],[1.5],0,1,0,0,0.0,0.0,1
400,28,7,2,"[1.0, 1.5, 2.5, 5.0, 5.0, 5.5, 6.0, 7.0, 8.0, 8.0]","[0.0, 1.4142135, 2.4494898, 4.0, 4.0, 5.196152, 5.2915025, 6.708204, 7.937254, 8.0]","[0.0, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.5, 1.5, 2.0, 2.5, 2.5, 2.5, 3.0, 3.0, 3.5, 3.5, 3.5, 4.0, 4.0, 4.0, 4.0, 4.0, 4.5, 5.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 2.0, 2.236068, 2.4494898, 2.6457512, 2.6457512, 3.1622777, 3.4641016, 3.4641016, 3.8729835, 3.8729835, 4.2426405, 4.8989797, 6.4807405]","[-6.5, -6.5, -5.5, -5.5, -5.0, -5.0, -5.0, -5.0, -4.5, -4.5, -4.5, -4.5, -4.5, -4.5, -4.5, -4.0, -4.0, -3.5, -3.0, -3.0, -2.5, -2.5, -2.0, -2.0, -2.0, -2.0, -1.5, -1.0]","[0.0, 0.5, 1.0, 1.0, 1.0, 1.0, 2.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-5.5, -5.0, -5.0, -4.5, -4.0, -2.5, -2.0]","[1.0, 2.0, 2.5, 3.0, 3.5, 4.0, 5.5]","[0.0, 1.0, 2.0, 2.236068, 3.4641016, 3.4641016, 4.8989797]","[-4.5, -4.5, -2.5, -2.0, -2.0, -2.0, -2.0]","[1.5, 6.0]","[1.4142135, 5.91608]","[-6.5, 1.5]",5,0,2,1,1.0,3.0,1
36688,2,1,1,"[0.5, 0.5, 1.0, 1.5, 2.0, 2.0, 2.5, 2.5, 3.0, 3.5]","[0.0, 0.0, 0.0, 1.0, 1.4142135, 1.7320508, 1.7320508, 2.0, 2.4494898, 2.828427]","[2.0, 2.5]","[0.0, 0.0]","[-1.5, -1.0]",[2.0],[0.0],[-1.5],[7.5],[7.483315],[5.5],[7.5],[7.483315],[5.5],0,1,0,0,0.0,0.0,0
460,25,5,1,"[0.5, 1.5, 1.5, 2.5, 5.0, 5.5, 6.5, 7.0, 7.0, 7.0]","[0.0, 0.0, 0.0, 2.4494898, 4.8989797, 5.477226, 6.4807405, 6.708204, 6.708204, 6.928203]","[0.0, 0.0, 0.5, 1.0, 1.5, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.5, 4.5, 4.5, 4.5, 5.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 2.0, 2.0, 2.0, 2.236068, 2.4494898, 2.828427, 3.0, 3.0, 3.1622777, 4.2426405, 4.472136, 4.472136, 5.2915025, 6.4807405]","[-8.0, -7.0, -5.5, -5.0, -5.0, -5.0, -4.5, -4.5, -4.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -2.5, -2.5, -2.0, -2.0, -2.0, -1.5, -1.5, -1.0]","[0.0, 0.0, 0.5, 1.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 2.0]","[-8.0, -7.0, -5.5, -5.0, -4.5]","[1.5, 4.5, 6.5, 8.0, 8.5]","[0.0, 2.828427, 6.4807405, 8.0, 8.485281]","[-4.0, -2.0, 0.0, 0.5, 2.5]",[4.5],[2.828427],[0.0],4,1,0,1,0.0,4.0,1
73575,5,2,1,"[0.0, 0.0, 0.5, 1.0, 1.5, 1.5, 2.5, 3.5, 3.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 3.1622777, 5.196152]","[1.5, 2.5, 3.5, 4.0, 4.5]","[0.0, 0.0, 1.4142135, 2.4494898, 4.2426405]","[-5.5, -2.5, -2.0, -1.5, -1.0]","[1.5, 2.5]","[0.0, 1.4142135]","[-5.5, -2.5]","[2.5, 5.5]","[2.0, 5.477226]","[1.0, 1.0]",[6.0],[5.196152],[6.0],1,0,1,0,1.0,0.0,0
857,2,2,2,"[0.0, 0.5, 1.0, 1.0, 2.0, 2.0, 3.5, 3.5, 4.0, 4.0]","[0.0, 0.0, 0.0, 1.0, 1.7320508, 2.0, 3.1622777, 3.4641016, 3.4641016, 3.8729835]","[2.5, 2.5]","[2.0, 2.0]","[-2.0, -1.5]","[2.5, 2.5]","[2.0, 2.0]","[-2.0, -1.5]","[3.5, 4.0]","[0.0, 3.1622777]","[0.0, 2.5]","[3.5, 4.0]","[0.0, 3.1622777]","[0.0, 2.5]",0,2,0,0,0.0,0.0,1
10,2,1,1,"[0.0, 0.0, 0.5, 1.0, 1.0, 1.0, 2.0, 2.0, 5.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 4.8989797, 5.2915025]","[1.5, 2.5]","[0.0, 1.4142135]","[-3.0, -2.0]",[1.5],[1.4142135],[-3.0],[5.0],[5.0],[2.0],[5.0],[5.0],[2.0],0,1,0,0,0.0,0.0,1
40,26,4,1,"[0.5, 1.0, 5.0, 5.5, 5.5, 6.0, 7.0, 7.5, 7.5, 7.5]","[0.0, 1.0, 4.2426405, 4.582576, 5.2915025, 5.91608, 7.0, 7.3484693, 7.483315, 7.483315]","[0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.5, 1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.5, 3.5, 3.5, 3.5, 4.0, 5.0, 5.0, 5.0, 5.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.7320508, 2.0, 2.236068, 2.4494898, 2.4494898, 2.4494898, 3.1622777, 3.4641016, 4.0, 4.0, 4.582576, 4.8989797, 4.8989797, 4.8989797]","[-7.5, -6.5, -6.5, -6.5, -6.0, -5.5, -5.5, -5.5, -5.5, -4.5, -4.5, -4.0, -4.0, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.5, -2.5, -2.5, -2.5]","[0.5, 0.5, 2.5, 2.5]","[0.0, 0.0, 0.0, 0.0]","[-6.5, -6.5, -5.5, -3.0]","[0.5, 3.5, 4.0, 5.0]","[0.0, 0.0, 2.4494898, 4.582576]","[-7.5, -4.0, -2.5, 1.0]",[2.0],[2.0],[-3.5],3,0,1,0,3.0,0.0,1
251,2,1,1,"[0.5, 0.5, 1.5, 1.5, 2.0, 2.0, 3.0, 3.0, 4.5, 5.5]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 2.236068, 2.828427, 3.0, 5.2915025]","[1.0, 2.0]","[0.0, 0.0]","[-5.0, -4.5]",[1.0],[0.0],[-5.0],[3.0],[0.0],[2.5],[3.0],[0.0],[2.5],0,1,0,0,0.0,0.0,1
88176,4,2,2,"[0.0, 0.5, 1.0, 1.0, 2.0, 2.0, 2.5, 3.0, 4.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 2.0, 3.4641016, 4.582576]","[1.0, 2.0, 2.5, 3.0]","[0.0, 0.0, 0.0, 3.0]","[-4.0, -3.5, -2.5, -1.5]","[1.0, 3.0]","[0.0, 3.0]","[-3.5, -2.5]","[4.5, 4.5]","[0.0, 2.828427]","[3.0, 4.5]","[4.5, 4.5]","[0.0, 2.828427]","[3.0, 4.5]",0,2,0,0,0.0,0.0,0
9906,3,2,1,"[0.0, 0.5, 1.0, 1.0, 1.5, 2.0, 2.5, 2.5, 3.5, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 2.4494898, 4.8989797]","[1.5, 1.5, 2.5]","[0.0, 0.0, 1.4142135]","[-3.0, -1.5, -1.0]","[1.5, 2.5]","[0.0, 1.4142135]","[-3.0, -1.5]","[2.0, 3.0]","[1.7320508, 2.236068]","[-1.0, 1.0]",[5.0],[4.0],[5.0],1,0,1,0,1.0,0.0,0
590,3,1,1,"[0.0, 0.0, 1.0, 1.5, 1.5, 2.0, 3.0, 3.0, 4.0, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 2.236068, 3.0, 3.8729835, 8.0]","[2.5, 2.5, 4.0]","[0.0, 2.0, 2.6457512]","[-3.0, -2.0, -1.0]",[2.5],[2.0],[-3.0],[3.5],[2.4494898],[-2.0],[3.5],[2.4494898],[-2.0],0,1,0,0,0.0,0.0,1
697,1,1,1,"[0.0, 0.5, 1.0, 1.0, 1.5, 2.0, 2.5, 2.5, 5.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 2.0, 4.8989797, 5.477226]",[2.0],[2.0],[-3.5],[2.0],[2.0],[-3.5],[4.5],[3.7416575],[2.0],[4.5],[3.7416575],[2.0],0,1,0,0,0.0,0.0,1
85,3,2,1,"[0.0, 0.5, 0.5, 0.5, 1.5, 1.5, 3.0, 3.5, 4.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.236068, 3.1622777, 3.4641016, 5.196152]","[1.5, 3.0, 4.0]","[0.0, 2.6457512, 2.828427]","[-4.5, -3.0, -1.0]","[1.5, 3.0]","[0.0, 2.828427]","[-4.5, -1.0]","[2.0, 7.0]","[2.0, 6.928203]","[-3.0, 5.5]",[0.5],[0.0],[0.0],1,0,1,0,1.0,0.0,1
718,2,2,2,"[0.0, 0.5, 0.5, 1.0, 1.0, 1.5, 2.0, 2.5, 4.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 2.4494898, 3.7416575, 5.91608]","[2.5, 3.0]","[2.0, 2.828427]","[-2.0, -2.0]","[2.5, 3.0]","[2.0, 2.828427]","[-2.0, -2.0]","[2.0, 7.0]","[0.0, 6.928203]","[1.0, 3.5]","[2.0, 7.0]","[0.0, 6.928203]","[1.0, 3.5]",0,2,0,0,0.0,0.0,1
306,2,1,1,"[0.0, 0.5, 0.5, 1.0, 1.0, 1.5, 2.5, 4.5, 5.5, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 4.2426405, 4.2426405, 4.8989797]","[2.0, 3.5]","[1.7320508, 3.1622777]","[-5.0, -2.5]",[2.0],[1.7320508],[-5.0],[6.5],[6.4807405],[5.5],[6.5],[6.4807405],[5.5],0,1,0,0,0.0,0.0,1
42668,3,1,1,"[0.0, 0.5, 1.0, 2.0, 2.5, 2.5, 2.5, 3.0, 3.5, 3.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.4494898]","[2.5, 3.5, 4.0]","[2.4494898, 3.1622777, 3.4641016]","[-4.5, -2.0, -1.0]",[2.5],[2.4494898],[-4.5],[5.5],[4.8989797],[5.5],[5.5],[4.8989797],[5.5],0,1,0,0,0.0,0.0,0
11058,2,2,1,"[0.0, 0.5, 0.5, 1.0, 1.0, 1.5, 2.0, 3.0, 3.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 3.0, 3.4641016, 6.3245554]","[2.0, 3.0]","[0.0, 1.7320508]","[-2.0, -1.5]","[2.0, 3.0]","[0.0, 1.7320508]","[-2.0, -1.5]","[3.0, 4.0]","[2.828427, 4.0]","[-2.5, 1.5]",[2.5],[2.4494898],[1.0],1,0,1,0,1.0,0.0,0
67560,1,1,1,"[0.0, 0.5, 0.5, 1.0, 1.0, 1.5, 3.0, 3.5, 4.5, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.236068, 2.828427, 3.7416575]",[3.5],[3.1622777],[-4.0],[3.5],[3.1622777],[-4.0],[8.0],[8.0],[7.5],[8.0],[8.0],[7.5],0,1,0,0,0.0,0.0,0
33371,4,3,1,"[0.0, 0.0, 0.0, 0.5, 1.0, 1.0, 1.5, 3.0, 7.0, 9.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 9.0]","[0.5, 2.5, 4.0, 5.5]","[0.0, 2.0, 4.0, 5.2915025]","[-5.0, -3.5, -2.5, -2.0]","[0.5, 2.5, 5.5]","[0.0, 2.0, 5.2915025]","[-5.0, -2.5, -2.0]","[3.0, 5.5, 8.5]","[2.236068, 4.2426405, 8.485281]","[-0.5, 0.5, 1.0]",[7.5],[7.483315],[7.5],2,0,1,0,2.0,0.0,0
58617,2,1,1,"[0.5, 0.5, 1.0, 1.0, 1.0, 1.5, 1.5, 1.5, 2.5, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0]","[3.0, 3.5]","[0.0, 0.0]","[-3.0, -1.5]",[3.0],[0.0],[-3.0],[8.0],[8.0],[7.5],[8.0],[8.0],[7.5],0,1,0,0,0.0,0.0,0
59744,1,1,1,"[0.0, 0.0, 1.0, 1.0, 2.0, 2.5, 2.5, 2.5, 3.0, 4.5]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.7320508, 2.0, 2.4494898, 2.828427, 3.0]",[1.0],[0.0],[-2.5],[1.0],[0.0],[-2.5],[3.5],[2.4494898],[1.5],[3.5],[2.4494898],[1.5],0,1,0,0,0.0,0.0,0
75880,5,3,2,"[0.0, 0.5, 0.5, 1.0, 1.0, 3.0, 3.0, 3.5, 5.0, 7.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.1622777, 5.0, 7.483315]","[1.5, 2.0, 2.5, 3.5, 4.0]","[0.0, 0.0, 2.0, 3.1622777, 3.4641016]","[-4.0, -3.5, -3.0, -2.0, -1.5]","[1.5, 2.0, 2.5]","[0.0, 0.0, 2.0]","[-4.0, -3.5, -1.5]","[1.5, 6.0, 7.5]","[1.4142135, 5.91608, 7.483315]","[-2.0, 3.5, 3.5]","[5.5, 6.0]","[5.2915025, 5.91608]","[3.5, 5.5]",1,1,1,0,1.0,0.0,0
696,2,2,1,"[0.5, 0.5, 1.0, 1.0, 1.5, 2.0, 2.5, 3.0, 3.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.2426405]","[1.0, 4.0]","[1.0, 2.6457512]","[-3.5, -1.5]","[1.0, 4.0]","[1.0, 2.6457512]","[-3.5, -1.5]","[5.5, 8.0]","[5.2915025, 8.0]","[3.5, 4.5]",[5.5],[4.2426405],[5.5],1,0,1,0,1.0,0.0,1
132,3,1,1,"[0.0, 0.5, 0.5, 1.0, 1.0, 1.0, 1.5, 2.0, 3.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.4142135, 2.828427, 6.3245554]","[2.5, 2.5, 3.5]","[0.0, 0.0, 2.0]","[-2.5, -2.0, -1.5]",[2.5],[2.0],[-2.5],[4.0],[0.0],[1.0],[4.0],[0.0],[1.0],0,1,0,0,0.0,0.0,1
