trialIndex,numUnstable,numNM1,numNM2,matchingAM,matchingGM,unstableAM,unstableGM,unstableRAM,nm1AM,nm1GM,nm1RAM,nm2GenAM,nm2GenGM,nm2GenRAM,nm2AM,nm2GM,nm2RAM,numEdges,numSingletons,numChains,numCycles,avgChainLen,avgCycleLen,converges
11059,33,5,2,"[2.5, 2.5, 3.5, 3.5, 4.5, 6.0, 6.5, 7.5, 7.5, 8.5]","[0.0, 0.0, 2.4494898, 3.4641016, 4.2426405, 5.656854, 6.4807405, 7.3484693, 7.483315, 8.485281]","[0.0, 0.5, 0.5, 0.5, 1.0, 1.5, 1.5, 1.5, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 4.0, 4.5, 4.5, 4.5, 5.5, 5.5, 6.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 2.0, 2.236068, 2.236068, 2.4494898, 2.4494898, 2.4494898, 2.4494898, 2.828427, 2.828427, 2.828427, 3.0, 3.0, 3.1622777, 3.8729835, 4.2426405, 4.472136, 4.472136, 4.8989797, 5.477226, 5.91608, 6.4807405]","[-8.5, -7.0, -6.5, -5.5, -5.0, -5.0, -5.0, -4.5, -4.5, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.5, -2.5, -2.5, -1.5, -1.5, -1.5, -1.0]","[0.0, 0.5, 0.5, 1.0, 1.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-8.5, -7.0, -5.0, -4.5, -4.0]","[0.0, 0.5, 6.0, 7.0, 7.5]","[0.0, 0.0, 5.196152, 6.928203, 7.483315]","[-8.5, -7.0, 1.5, 1.5, 2.0]","[4.0, 7.5]","[3.8729835, 7.483315]","[1.5, 2.0]",3,1,1,1,1.0,2.0,1
11067,22,5,2,"[1.5, 3.0, 3.0, 3.5, 4.5, 4.5, 5.0, 5.5, 6.0, 6.0]","[0.0, 0.0, 2.236068, 2.236068, 3.1622777, 3.7416575, 4.0, 5.196152, 5.196152, 5.2915025]","[0.0, 1.0, 1.0, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 3.5, 4.5, 5.0, 6.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.4142135, 1.4142135, 2.4494898, 2.4494898, 2.828427, 2.828427, 2.828427, 3.1622777, 3.4641016, 4.0, 5.91608, 6.3245554]","[-6.5, -6.0, -5.5, -5.5, -5.0, -4.5, -4.5, -4.0, -4.0, -3.5, -3.0, -3.0, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.0, -1.5, -1.5, -1.0]","[0.0, 1.0, 1.5, 2.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 1.4142135]","[-6.5, -4.5, -4.0, -3.0, -1.5]","[1.5, 5.0, 6.0, 7.5, 8.0]","[1.4142135, 4.8989797, 5.91608, 7.483315, 7.937254]","[-6.0, 2.0, 2.5, 4.5, 6.5]","[4.5, 6.0]","[0.0, 5.656854]","[3.0, 4.0]",3,0,2,0,1.5,0.0,0
11068,29,4,2,"[2.5, 3.5, 4.0, 4.5, 4.5, 5.0, 5.0, 5.5, 6.0, 7.5]","[0.0, 2.4494898, 2.4494898, 2.828427, 3.0, 4.2426405, 4.472136, 4.582576, 6.0, 7.3484693]","[0.5, 0.5, 0.5, 1.0, 1.0, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 4.0, 4.0, 4.0, 4.0, 4.5, 5.5, 5.5, 6.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7320508, 1.7320508, 2.0, 2.236068, 2.236068, 2.236068, 2.4494898, 2.4494898, 2.828427, 3.0, 3.0, 3.4641016, 3.4641016, 3.8729835, 4.472136, 5.2915025, 5.477226, 5.91608, 6.0]","[-7.5, -7.0, -5.5, -5.0, -5.0, -5.0, -5.0, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.5, -3.5, -3.5, -3.5, -3.0, -2.5, -2.5, -2.0, -1.5, -1.5, -1.0, -1.0]","[0.5, 0.5, 1.0, 2.5]","[0.0, 0.0, 0.0, 2.4494898]","[-7.5, -5.0, -4.0, -4.0]","[0.5, 1.0, 2.5, 8.0]","[0.0, 0.0, 2.0, 7.937254]","[-5.0, -4.0, 2.0, 3.5]","[2.5, 8.0]","[2.0, 7.937254]","[2.0, 3.5]",2,2,0,1,0.0,2.0,1
11086,30,7,2,"[1.0, 2.0, 3.5, 4.0, 5.0, 5.5, 6.0, 6.5, 7.5, 8.0]","[0.0, 1.0, 1.7320508, 3.4641016, 4.0, 4.2426405, 5.91608, 6.3245554, 7.3484693, 8.0]","[0.0, 0.0, 0.0, 0.5, 0.5, 1.0, 1.0, 1.0, 1.5, 1.5, 1.5, 2.0, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 4.0, 4.0, 4.5, 4.5, 5.0, 5.0, 5.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.0, 2.0, 2.0, 2.0, 2.236068, 2.236068, 2.6457512, 2.828427, 3.1622777, 3.4641016, 4.0, 4.2426405, 4.2426405, 4.582576, 4.582576, 5.0, 5.2915025]","[-8.0, -7.5, -6.5, -6.0, -6.0, -6.0, -5.5, -5.0, -5.0, -5.0, -4.5, -4.0, -4.0, -3.5, -3.5, -3.5, -3.5, -3.5, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -3.0, -2.5, -2.0, -1.5, -1.0, -1.0]","[0.0, 0.0, 0.0, 0.5, 0.5, 3.0, 3.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.236068]","[-8.0, -7.5, -5.0, -5.0, -3.5, -3.0, -1.5]","[0.0, 0.0, 2.5, 4.5, 4.5, 5.5, 6.0]","[0.0, 0.0, 2.0, 4.2426405, 4.2426405, 4.472136, 5.91608]","[-8.0, -4.0, -3.5, 0.0, 1.0, 1.5, 3.5]","[4.5, 4.5]","[4.2426405, 4.472136]","[1.0, 3.5]",5,2,0,2,0.0,2.5,0
11087,14,3,1,"[2.5, 2.5, 3.0, 3.5, 3.5, 4.0, 4.0, 4.5, 5.5, 7.0]","[0.0, 2.4494898, 2.4494898, 2.4494898, 2.4494898, 3.0, 3.4641016, 4.472136, 5.2915025, 6.928203]","[1.0, 1.0, 1.5, 1.5, 2.0, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.5, 4.5, 4.5]","[0.0, 0.0, 0.0, 1.0, 1.4142135, 2.0, 2.0, 2.0, 2.236068, 2.236068, 3.0, 3.1622777, 3.7416575, 4.472136]","[-5.0, -4.5, -4.5, -4.5, -3.5, -3.5, -3.5, -3.0, -2.5, -2.5, -2.0, -1.5, -1.0, -1.0]","[1.0, 1.0, 3.0]","[0.0, 1.0, 3.0]","[-5.0, -4.5, -3.5]","[1.0, 3.0, 3.0]","[1.0, 2.236068, 3.0]","[-5.0, -3.5, 2.0]",[3.0],[2.236068],[2.0],2,1,0,1,0.0,2.0,1
11232,19,5,2,"[1.5, 1.5, 3.0, 4.0, 4.5, 5.0, 5.0, 6.0, 6.5, 8.5]","[0.0, 0.0, 2.236068, 2.828427, 3.0, 3.8729835, 5.0, 5.91608, 6.3245554, 8.485281]","[1.0, 1.0, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.0, 2.5, 3.5, 4.0, 4.0, 4.5, 4.5, 4.5, 4.5, 5.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.7320508, 1.7320508, 1.7320508, 2.828427, 3.1622777, 3.7416575, 4.0, 4.0, 4.2426405, 4.472136, 5.2915025, 6.0]","[-6.5, -6.0, -5.5, -5.0, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -3.0, -2.5, -2.5, -2.0, -2.0, -2.0, -2.0, -1.0, -1.0]","[1.5, 1.5, 1.5, 2.5, 4.5]","[0.0, 0.0, 0.0, 1.4142135, 2.828427]","[-6.5, -4.5, -4.5, -4.0, -2.5]","[2.0, 3.0, 4.0, 4.5, 6.5]","[1.7320508, 2.236068, 2.828427, 4.0, 6.4807405]","[-5.0, -1.5, -1.0, 0.0, 4.0]","[2.5, 5.0]","[0.0, 4.0]","[0.0, 4.0]",3,0,2,0,1.5,0.0,0
11233,13,4,3,"[1.0, 1.5, 2.0, 2.5, 2.5, 4.0, 4.5, 6.0, 6.5, 8.0]","[0.0, 0.0, 0.0, 0.0, 1.7320508, 2.4494898, 4.472136, 5.91608, 6.3245554, 8.0]","[0.0, 1.0, 1.0, 1.5, 2.0, 2.0, 2.5, 3.0, 4.0, 4.0, 4.5, 4.5, 5.0]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 2.0, 2.6457512, 2.6457512, 2.828427, 3.7416575, 4.472136, 4.582576]","[-5.5, -5.5, -3.5, -3.5, -3.5, -3.5, -3.5, -3.0, -2.0, -2.0, -2.0, -1.5, -1.5]","[0.0, 1.0, 1.5, 4.0]","[0.0, 0.0, 1.4142135, 2.6457512]","[-5.5, -5.5, -2.0, -1.5]","[2.0, 4.0, 4.0, 6.5]","[1.7320508, 3.4641016, 3.4641016, 6.4807405]","[-2.5, 0.0, 0.5, 1.5]","[3.5, 4.0, 4.0]","[2.4494898, 3.4641016, 3.4641016]","[0.0, 0.5, 2.0]",1,2,1,0,1.0,0.0,1
11311,20,6,3,"[1.5, 2.5, 2.5, 3.0, 3.5, 4.0, 6.5, 6.5, 7.5, 7.5]","[0.0, 0.0, 1.4142135, 2.4494898, 2.828427, 3.8729835, 6.0, 6.3245554, 7.483315, 7.483315]","[0.0, 0.5, 0.5, 0.5, 1.0, 1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.5, 3.5, 4.0, 4.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 2.0, 2.0, 2.236068, 2.4494898, 2.4494898, 2.4494898, 2.828427, 3.4641016, 3.4641016, 3.8729835]","[-7.5, -6.5, -5.5, -5.5, -5.0, -5.0, -4.5, -4.0, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -2.5, -2.5, -2.0, -1.5, -1.0, -1.0]","[0.0, 0.5, 0.5, 1.0, 3.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 3.4641016]","[-7.5, -5.5, -5.0, -4.0, -3.5, -2.5]","[1.5, 3.5, 6.0, 7.0, 7.5, 8.0]","[1.4142135, 3.4641016, 5.196152, 6.708204, 7.483315, 8.0]","[-6.5, -3.0, -1.0, 5.0, 5.0, 6.0]","[7.0, 7.5, 8.0]","[6.708204, 7.483315, 8.0]","[5.0, 5.0, 6.0]",3,3,0,1,0.0,3.0,0
11312,26,6,2,"[0.5, 1.5, 2.5, 4.0, 5.5, 6.0, 6.0, 6.5, 7.5, 7.5]","[0.0, 1.4142135, 2.4494898, 3.4641016, 4.8989797, 5.196152, 5.91608, 6.4807405, 7.3484693, 7.3484693]","[0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.5, 1.5, 1.5, 1.5, 2.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.5, 3.5, 4.0, 4.5, 4.5, 5.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 1.4142135, 2.0, 2.0, 2.236068, 2.4494898, 2.4494898, 3.0, 3.1622777, 3.1622777, 4.2426405, 4.472136, 4.8989797, 7.0]","[-9.0, -8.0, -5.5, -5.5, -5.0, -5.0, -5.0, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -3.5, -3.0, -3.0, -3.0, -3.0, -3.0, -2.5, -2.0, -2.0, -1.5, -1.0, -1.0]","[0.0, 0.5, 0.5, 0.5, 1.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-9.0, -8.0, -5.5, -5.0, -4.5, -2.0]","[3.0, 4.0, 4.0, 5.0, 7.0, 8.5]","[0.0, 3.0, 3.8729835, 4.8989797, 7.0, 8.485281]","[-4.0, -3.0, -1.5, 0.5, 2.5, 4.0]","[4.0, 6.0]","[3.8729835, 5.91608]","[0.5, 3.5]",4,1,1,1,1.0,3.0,1
11338,20,5,3,"[2.0, 2.0, 3.0, 3.5, 4.0, 4.5, 4.5, 5.0, 6.0, 6.0]","[0.0, 0.0, 0.0, 1.7320508, 2.6457512, 2.828427, 3.0, 3.1622777, 5.91608, 6.0]","[0.0, 0.5, 0.5, 1.0, 1.0, 1.5, 1.5, 2.0, 2.0, 2.5, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 4.0, 4.5, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.7320508, 2.0, 2.4494898, 2.828427, 2.828427, 3.0, 3.1622777, 3.1622777, 3.4641016, 3.7416575, 4.0]","[-6.5, -6.0, -5.5, -5.5, -5.0, -4.5, -4.5, -4.0, -3.5, -3.5, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -2.5, -2.0, -1.0, -1.0]","[0.0, 0.5, 0.5, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]","[-6.5, -5.5, -3.5, -3.0, -2.0]","[4.0, 4.5, 6.0, 6.0, 7.0]","[0.0, 3.8729835, 5.196152, 5.656854, 6.928203]","[-1.0, -0.5, 1.5, 4.5, 6.0]","[3.5, 4.0, 6.0]","[0.0, 0.0, 5.656854]","[-3.0, 0.0, 6.0]",2,1,2,0,1.0,0.0,0
11339,24,6,2,"[1.5, 1.5, 4.0, 4.0, 4.5, 5.0, 5.5, 6.0, 7.5, 7.5]","[0.0, 0.0, 3.8729835, 3.8729835, 4.2426405, 4.8989797, 5.196152, 5.477226, 7.3484693, 7.483315]","[0.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.5, 2.0, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.5, 4.0, 5.0, 5.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.7320508, 1.7320508, 1.7320508, 2.0, 2.0, 2.0, 2.236068, 2.6457512, 2.828427, 2.828427, 2.828427, 3.4641016, 4.0, 4.582576, 6.928203]","[-7.5, -5.0, -5.0, -4.5, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -3.5, -3.0, -2.5, -2.5, -2.5, -2.0, -2.0, -2.0, -2.0, -2.0, -1.5]","[0.0, 0.5, 0.5, 1.0, 1.5, 2.0]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508]","[-7.5, -5.0, -4.5, -4.5, -4.0, -2.0]","[3.0, 3.0, 4.0, 4.0, 5.0, 8.0]","[0.0, 2.236068, 2.828427, 3.4641016, 4.582576, 7.937254]","[-4.0, -1.5, -1.0, -0.5, 1.0, 5.0]","[4.0, 5.5]","[0.0, 4.2426405]","[-1.5, 4.0]",4,1,1,1,1.0,3.0,1
11356,14,6,4,"[1.0, 2.0, 3.0, 3.0, 3.5, 4.0, 4.0, 4.0, 5.0, 5.5]","[0.0, 0.0, 0.0, 1.0, 2.236068, 3.0, 3.1622777, 4.0, 4.0, 4.8989797]","[0.5, 1.0, 1.0, 1.5, 2.0, 2.0, 2.5, 2.5, 3.0, 3.0, 4.5, 4.5, 5.5, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 2.236068, 2.4494898, 2.828427, 3.7416575, 4.2426405, 5.477226, 7.0]","[-6.0, -5.0, -4.5, -4.5, -4.0, -3.5, -3.5, -3.5, -3.0, -2.5, -1.5, -1.5, -1.0, -1.0]","[0.5, 1.0, 1.0, 1.5, 2.0, 2.5]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0]","[-6.0, -4.5, -4.0, -3.5, -1.5, -1.5]","[2.5, 4.5, 4.5, 4.5, 7.0, 7.0]","[0.0, 0.0, 2.828427, 4.2426405, 6.708204, 6.928203]","[-3.5, 1.5, 2.0, 3.0, 5.0, 6.0]","[2.5, 4.5, 4.5, 7.0]","[0.0, 0.0, 2.828427, 7.0]","[1.5, 2.0, 3.0, 6.5]",2,3,1,0,2.0,0.0,0
11357,30,7,2,"[3.5, 4.0, 4.5, 4.5, 4.5, 4.5, 6.0, 6.5, 6.5, 7.0]","[0.0, 0.0, 0.0, 2.6457512, 3.7416575, 4.472136, 5.196152, 6.0, 6.4807405, 6.928203]","[0.5, 1.0, 1.5, 1.5, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 4.0, 4.0, 4.0, 4.0, 4.5, 4.5, 4.5, 4.5, 5.0, 5.5, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.7320508, 1.7320508, 2.0, 2.236068, 2.4494898, 2.4494898, 2.6457512, 2.6457512, 3.1622777, 3.7416575, 4.0, 4.2426405, 4.2426405, 4.2426405, 4.8989797, 5.0, 5.477226]","[-6.5, -6.5, -6.0, -6.0, -6.0, -5.5, -5.5, -5.5, -5.5, -5.0, -5.0, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.5, -2.5, -2.5, -2.5, -2.5, -2.0, -1.5, -1.0, -1.0]","[0.5, 1.0, 1.5, 2.0, 2.0, 2.5, 3.5]","[0.0, 0.0, 0.0, 1.0, 1.7320508, 2.0, 2.4494898]","[-6.5, -5.5, -5.5, -5.5, -4.5, -3.5, -2.5]","[3.0, 3.5, 4.5, 5.0, 5.5, 6.0, 7.0]","[0.0, 2.236068, 3.1622777, 4.0, 4.2426405, 5.656854, 7.0]","[-5.0, -4.0, 0.5, 2.5, 2.5, 3.0, 3.5]","[3.5, 4.5]","[3.1622777, 3.7416575]","[2.5, 4.5]",5,0,2,0,2.5,0.0,1
11381,22,4,2,"[1.5, 3.0, 3.5, 4.0, 4.5, 4.5, 5.0, 5.5, 6.0, 8.5]","[0.0, 0.0, 1.4142135, 2.236068, 3.0, 4.0, 4.2426405, 4.2426405, 5.656854, 8.485281]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.5, 1.5, 1.5, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.5, 4.0, 4.0, 4.0, 4.5, 4.5, 4.5, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 1.7320508, 2.236068, 2.236068, 3.0, 3.1622777, 3.4641016, 4.0, 4.2426405, 4.2426405, 4.472136, 4.582576]","[-8.0, -7.5, -7.0, -6.5, -5.5, -5.5, -5.0, -5.0, -5.0, -4.5, -4.5, -4.0, -4.0, -3.0, -2.5, -2.5, -2.5, -2.0, -2.0, -2.0, -1.5, -1.0]","[1.0, 1.0, 1.5, 3.0]","[0.0, 0.0, 0.0, 1.0]","[-6.5, -5.5, -5.0, -2.5]","[2.5, 3.0, 3.5, 8.0]","[2.0, 3.0, 3.4641016, 7.937254]","[-2.0, -2.0, -2.0, 5.0]","[4.5, 8.0]","[4.472136, 7.937254]","[0.0, 5.0]",2,1,1,0,2.0,0.0,0
11382,25,5,3,"[2.5, 3.0, 3.5, 4.0, 4.0, 4.0, 5.5, 5.5, 6.0, 7.5]","[0.0, 0.0, 0.0, 0.0, 2.4494898, 2.6457512, 5.196152, 5.2915025, 5.477226, 7.483315]","[0.0, 0.5, 1.0, 1.0, 1.5, 1.5, 1.5, 2.0, 2.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 4.0, 4.0, 4.0, 4.5, 5.0, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.0, 2.4494898, 2.4494898, 2.4494898, 2.828427, 3.0, 3.4641016, 3.7416575, 3.8729835, 3.8729835, 4.0, 5.2915025]","[-7.0, -6.5, -6.5, -6.0, -6.0, -5.0, -4.5, -4.5, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.0, -3.0, -2.5, -2.0, -2.0, -1.5, -1.0, -1.0]","[0.0, 0.5, 2.5, 2.5, 3.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-7.0, -6.5, -6.0, -4.5, -2.0]","[1.5, 4.5, 5.0, 5.5, 6.0]","[1.4142135, 3.7416575, 4.0, 5.196152, 5.2915025]","[-3.0, 1.0, 1.0, 2.5, 2.5]","[4.5, 5.0, 7.0]","[3.7416575, 4.0, 6.708204]","[2.5, 2.5, 6.5]",2,2,1,0,2.0,0.0,1
11517,21,3,2,"[0.5, 3.0, 3.0, 3.5, 3.5, 4.0, 4.5, 6.5, 7.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.828427, 3.4641016, 6.3245554, 6.928203, 6.928203]","[0.5, 0.5, 0.5, 1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 4.0, 4.5, 5.0, 5.0, 5.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 2.236068, 2.4494898, 2.4494898, 2.828427, 2.828427, 3.1622777, 3.4641016, 3.4641016, 4.2426405, 4.582576, 4.8989797, 5.477226, 5.91608]","[-7.0, -6.5, -6.5, -5.5, -5.0, -4.5, -4.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.0, -2.5, -2.5, -2.5, -2.5, -2.0, -2.0, -1.5, -1.0]","[0.5, 0.5, 0.5]","[0.0, 0.0, 0.0]","[-7.0, -6.5, -6.5]","[2.0, 3.0, 5.5]","[1.7320508, 2.828427, 4.8989797]","[-3.5, -1.0, 2.5]","[2.0, 3.5]","[0.0, 1.7320508]","[-1.0, 1.0]",1,1,1,0,1.0,0.0,0
11518,16,4,3,"[1.0, 1.0, 2.0, 2.5, 4.5, 5.0, 5.5, 5.5, 5.5, 9.0]","[0.0, 0.0, 0.0, 2.0, 2.0, 4.2426405, 4.582576, 5.477226, 5.477226, 9.0]","[0.5, 1.0, 2.5, 3.0, 3.0, 3.0, 3.5, 3.5, 4.0, 4.0, 4.0, 4.5, 5.0, 5.0, 6.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 2.0, 2.236068, 2.4494898, 3.4641016, 3.7416575, 3.8729835, 4.0, 4.0, 4.0, 4.8989797, 5.91608, 6.4807405]","[-5.0, -5.0, -5.0, -4.5, -4.0, -3.5, -3.5, -3.0, -3.0, -2.5, -2.5, -2.5, -2.0, -2.0, -2.0, -1.5]","[1.0, 2.5, 3.0, 4.0]","[0.0, 0.0, 2.0, 4.0]","[-5.0, -5.0, -3.0, -2.0]","[3.0, 4.0, 4.5, 6.0]","[0.0, 2.236068, 4.472136, 6.0]","[-3.0, 0.0, 3.0, 4.5]","[0.5, 4.0, 6.0]","[0.0, 0.0, 6.0]","[-1.0, 3.0, 4.5]",1,2,1,0,1.0,0.0,1
11555,34,5,3,"[1.5, 2.5, 4.0, 5.0, 5.5, 6.0, 6.5, 7.0, 7.0, 7.5]","[0.0, 2.0, 3.8729835, 4.8989797, 5.196152, 5.477226, 6.4807405, 6.708204, 7.0, 7.483315]","[0.5, 1.0, 1.5, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 4.5, 4.5, 4.5, 5.5, 5.5, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 1.7320508, 1.7320508, 1.7320508, 2.0, 2.0, 2.236068, 2.236068, 2.4494898, 2.4494898, 2.4494898, 2.4494898, 2.828427, 3.0, 3.1622777, 3.7416575, 4.2426405, 4.472136, 5.2915025, 5.477226, 5.656854]","[-6.0, -6.0, -5.5, -5.5, -5.5, -5.5, -5.0, -5.0, -4.5, -4.5, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -3.5, -3.5, -3.0, -3.0, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.5, -2.5, -2.5, -2.0, -2.0, -1.5, -1.0]","[1.0, 1.5, 1.5, 2.5, 3.0]","[0.0, 1.0, 1.4142135, 2.4494898, 2.828427]","[-4.5, -4.5, -4.5, -3.0, -2.5]","[2.0, 3.0, 6.0, 7.0, 7.5]","[0.0, 2.236068, 5.91608, 6.928203, 7.3484693]","[-4.0, -1.5, -0.5, 2.5, 4.5]","[5.5, 5.5, 6.0]","[4.2426405, 5.477226, 5.91608]","[0.0, 2.0, 2.5]",2,1,2,0,1.0,0.0,0
11556,12,5,2,"[1.5, 2.5, 2.5, 3.0, 3.5, 4.0, 4.0, 4.0, 6.0, 8.0]","[0.0, 0.0, 2.4494898, 2.4494898, 2.828427, 3.4641016, 3.4641016, 4.0, 6.0, 7.937254]","[0.5, 1.0, 1.5, 1.5, 1.5, 1.5, 2.0, 2.5, 2.5, 3.0, 3.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.236068, 2.236068, 2.4494898, 2.4494898]","[-6.0, -4.5, -4.0, -3.5, -3.5, -3.5, -3.0, -2.5, -2.5, -2.0, -2.0, -1.5]","[0.5, 1.0, 1.5, 2.5, 3.0]","[0.0, 0.0, 0.0, 2.236068, 2.4494898]","[-6.0, -4.5, -3.5, -2.5, -2.0]","[0.5, 2.0, 3.0, 3.5, 6.0]","[0.0, 1.7320508, 2.236068, 2.4494898, 6.0]","[-6.0, -4.5, 1.0, 1.5, 3.0]","[2.0, 4.0]","[1.7320508, 4.0]","[1.0, 3.0]",3,1,1,1,1.0,2.0,1
