epochs,learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
172,0.0014,0.62687874,0.6723994,0.58600646,0.57883525
173,0.0014,0.626763,0.6715259,0.58635986,0.5822213
174,0.0014,0.62679154,0.66778713,0.58612776,0.5872234
175,0.0014,0.6265393,0.6676811,0.58665776,0.5885514
176,0.0014,0.62668383,0.66949666,0.5865592,0.58475137
177,0.0014,0.6265645,0.6687114,0.58681315,0.58495134
178,0.0014,0.62648916,0.66893256,0.5865605,0.58582735
179,0.0014,0.6265142,0.6675816,0.58657384,0.5878014
180,0.0014,0.626531,0.670713,0.58666587,0.5817213
181,0.0014,0.6266272,0.6685543,0.58659714,0.58691937
182,0.0014,0.62653613,0.6743176,0.58663785,0.57919127
183,0.0014,0.62650293,0.6673494,0.58681846,0.58766544
184,0.0014,0.6265899,0.66794527,0.58652985,0.58660537
185,0.0014,0.6264025,0.6673417,0.58722717,0.5877634
186,0.0014,0.62646323,0.67220384,0.5865038,0.5825473
187,0.0014,0.6264609,0.6705611,0.5866245,0.5822013
188,0.0014,0.6264143,0.6693315,0.58678985,0.58552337
189,0.0014,0.62631255,0.66768646,0.5873438,0.5871014
190,0.0014,0.6263999,0.66747814,0.58713716,0.5872214
191,0.0014,0.62642574,0.675333,0.58723915,0.57882327
192,0.0014,0.6262135,0.67171246,0.58731717,0.5803213
193,0.0014,0.6262772,0.6683823,0.5873765,0.58639336
194,0.0014,0.6263225,0.6672721,0.58731985,0.58667743
195,0.0014,0.62626064,0.6682641,0.5869912,0.58616936
196,0.0014,0.62617195,0.6684638,0.5871645,0.58578736
197,0.0014,0.6262345,0.6691276,0.58707917,0.5837233
198,0.0014,0.62615955,0.66774166,0.58723515,0.58663535
199,0.0014,0.62616414,0.6702882,0.58708984,0.58455336
