epochs,learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
123,0.001,0.63615614,0.6356167,0.6313397,0.631058
124,0.001,0.6359454,0.6354268,0.63165575,0.632322
125,0.001,0.635852,0.6360596,0.63161576,0.630914
126,0.001,0.635748,0.63594043,0.63198173,0.632356
127,0.001,0.63568175,0.6337955,0.63182306,0.633722
128,0.001,0.63527375,0.63337606,0.6327291,0.635504
129,0.001,0.63227665,0.62516356,0.6362091,0.643742
130,0.001,0.6233211,0.6139018,0.64650244,0.65701
131,0.001,0.6144331,0.61006314,0.6557078,0.659902
132,0.001,0.610822,0.6112491,0.6595158,0.656254
133,0.001,0.6081799,0.59667414,0.66195977,0.67309
134,0.001,0.60601854,0.5930742,0.6645931,0.675642
135,0.001,0.60392565,0.59444636,0.66633046,0.673852
136,0.001,0.6018727,0.59540224,0.6679304,0.675046
137,0.001,0.6003781,0.58647966,0.66931176,0.682138
138,0.001,0.5984627,0.5960055,0.6709598,0.672774
139,0.001,0.5972973,0.59217525,0.6722111,0.675926
140,0.001,0.59561044,0.5831305,0.67428446,0.685458
141,0.001,0.5944701,0.58561033,0.67480046,0.682942
142,0.001,0.5929774,0.58203244,0.67584646,0.683208
143,0.001,0.5915984,0.5764968,0.6769538,0.691644
144,0.001,0.59046656,0.5804634,0.67847115,0.687448
145,0.001,0.5888963,0.5706172,0.6798578,0.694996
146,0.001,0.5859321,0.568432,0.6822871,0.69723
147,0.001,0.583547,0.5652029,0.68415445,0.700604
148,0.001,0.5812415,0.560904,0.6863425,0.702952
149,0.001,0.5788494,0.5547336,0.6882711,0.707392
150,0.001,0.5762218,0.55503386,0.69081914,0.707464
151,0.001,0.57344073,0.5487282,0.69321513,0.71268
152,0.001,0.5677319,0.5425584,0.69814515,0.717734
153,0.001,0.5602355,0.5336781,0.70406115,0.72442
154,0.001,0.55524594,0.52898234,0.7082058,0.72804
155,0.001,0.5503594,0.5229904,0.7118525,0.732912
156,0.001,0.5461376,0.5192032,0.71527714,0.734556
157,0.001,0.5420859,0.5102693,0.71854514,0.74147
158,0.001,0.5381715,0.5425509,0.7216618,0.718966
159,0.001,0.5339747,0.5069908,0.7246478,0.74478
160,0.001,0.531163,0.5089624,0.7266138,0.741876
161,0.001,0.5277163,0.50003934,0.7294925,0.748906
162,0.001,0.524576,0.5001367,0.7317158,0.749162
163,0.001,0.5215776,0.491459,0.7342138,0.756164
164,0.001,0.51825243,0.48774177,0.7366912,0.758488
165,0.001,0.5153697,0.4886519,0.7382565,0.757004
166,0.001,0.51255023,0.497369,0.74048185,0.752604
167,0.001,0.50951344,0.47639966,0.7431885,0.765396
168,0.001,0.50721717,0.47847515,0.74448717,0.764246
169,0.001,0.50490916,0.4768574,0.7459505,0.765346
170,0.001,0.50251764,0.46657392,0.7473185,0.771672
171,0.001,0.50000435,0.47757477,0.7493065,0.765044
172,0.001,0.4974526,0.46157345,0.7514605,0.7757
173,0.001,0.49452192,0.45559254,0.7533118,0.780346
174,0.001,0.49182144,0.4516837,0.75526917,0.781812
175,0.001,0.48916048,0.44959658,0.75732917,0.783928
176,0.001,0.48652196,0.4467664,0.75874984,0.786408
177,0.001,0.48333088,0.44900802,0.7611952,0.782806
178,0.001,0.48034737,0.4343293,0.76310986,0.793484
179,0.001,0.47756493,0.44234088,0.76516783,0.788248
180,0.001,0.47415635,0.42349628,0.7675692,0.799822
181,0.001,0.47102842,0.42171717,0.76950383,0.800378
182,0.001,0.46785912,0.42792317,0.7716305,0.800546
183,0.001,0.46500906,0.4358159,0.77352387,0.793464
184,0.001,0.46167523,0.40971318,0.7757065,0.807668
185,0.001,0.45816925,0.4113086,0.77784455,0.808354
186,0.001,0.45458373,0.4055044,0.7801925,0.811546
187,0.001,0.45162237,0.4084121,0.7822932,0.80871
188,0.001,0.4483294,0.43450952,0.7842672,0.793434
189,0.001,0.4457713,0.39376405,0.7860912,0.818012
190,0.001,0.4429805,0.39628813,0.7875592,0.816738
191,0.001,0.43994674,0.39156651,0.78916985,0.8209
192,0.001,0.4377129,0.3909388,0.79118454,0.819146
193,0.001,0.4351687,0.38898525,0.79251254,0.820912
194,0.001,0.43303415,0.37727872,0.7940519,0.827424
195,0.001,0.43115833,0.38011143,0.7950672,0.825736
196,0.001,0.4283257,0.3708343,0.7967612,0.831192
197,0.001,0.42595464,0.37257028,0.7982912,0.829712
198,0.001,0.4239838,0.39110503,0.7996852,0.817314
199,0.001,0.4212579,0.3862452,0.8010912,0.82256
200,0.001,0.41960406,0.36426204,0.80197054,0.834582
201,0.001,0.41750807,0.3710305,0.80334055,0.83145
202,0.001,0.4150849,0.35952595,0.80499923,0.837696
203,0.001,0.41336682,0.36226717,0.80589586,0.835854
204,0.001,0.41133195,0.35922262,0.80748457,0.837446
205,0.001,0.4092005,0.35604024,0.80871385,0.840316
206,0.001,0.40757298,0.3542229,0.8092819,0.839836
207,0.001,0.40597683,0.35078773,0.8104452,0.842388
208,0.001,0.40418088,0.35155532,0.8116059,0.843262
209,0.001,0.4025947,0.3438414,0.8124379,0.846046
210,0.001,0.40092042,0.34734657,0.81345457,0.845242
211,0.001,0.39949393,0.3542493,0.8143112,0.841918
212,0.001,0.3977396,0.34859928,0.8151432,0.842652
213,0.001,0.39612564,0.35985866,0.8163572,0.839954
214,0.001,0.39510792,0.3480116,0.81686985,0.844254
215,0.001,0.39391387,0.34941754,0.8176979,0.842884
216,0.001,0.392559,0.34435248,0.8185365,0.84483
217,0.001,0.39092273,0.34077317,0.81931055,0.84848
218,0.001,0.38988298,0.33371773,0.8199019,0.851658
219,0.001,0.3884619,0.3382633,0.8206726,0.850002
220,0.001,0.38758144,0.32991886,0.82111585,0.853464
221,0.001,0.38613388,0.33468986,0.82219255,0.851446
222,0.001,0.38492754,0.33192897,0.82295656,0.853052
223,0.001,0.38430306,0.33504376,0.82303053,0.85078
224,0.001,0.3828162,0.33429456,0.8238052,0.851484
225,0.001,0.38182905,0.35209394,0.82454985,0.844408
226,0.001,0.37980068,0.32517773,0.82597125,0.855842
227,0.001,0.37878075,0.3404435,0.82659256,0.847868
228,0.001,0.37732193,0.32222196,0.82720923,0.858096
229,0.001,0.37572986,0.32157493,0.8282279,0.858024
230,0.001,0.37491494,0.32771787,0.82842386,0.855632
231,0.001,0.37318897,0.32195425,0.8293046,0.8589
232,0.001,0.372688,0.3427376,0.8298719,0.84658
233,0.001,0.37170297,0.32394645,0.83040255,0.857088
234,0.001,0.3705256,0.3180794,0.83086455,0.860552
235,0.001,0.3694496,0.33684757,0.8313679,0.8503
236,0.001,0.36951762,0.32063085,0.83172387,0.859804
237,0.001,0.36831895,0.32813075,0.8319112,0.856954
238,0.001,0.36764428,0.31268036,0.83291453,0.862886
239,0.001,0.36667493,0.3224818,0.8332186,0.85775
240,0.001,0.366178,0.31104043,0.8333899,0.86378
241,0.001,0.36580524,0.32148623,0.8337486,0.85823
242,0.001,0.3648459,0.3259596,0.8342439,0.85564
243,0.001,0.36417845,0.32601577,0.8347379,0.855678
244,0.001,0.3632669,0.3204197,0.83501387,0.858362
245,0.001,0.36273077,0.31526017,0.83550054,0.861964
246,0.001,0.3621918,0.31118506,0.83569187,0.86357
247,0.001,0.36133406,0.33125138,0.83629656,0.85453
248,0.001,0.36070043,0.35125276,0.8362399,0.845606
249,0.001,0.3602228,0.31467402,0.8367179,0.862274
