learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
0.001,0.5613081,0.77332395,0.70572,0.55762
0.001,0.5598739,0.7853637,0.70662665,0.56286
0.001,0.56060106,0.7681349,0.70658,0.56252
0.001,0.55944985,0.74721336,0.7078533,0.55626
0.001,0.55869573,0.7716241,0.7092,0.55702
0.001,0.5604034,0.7683417,0.70816,0.55396
0.001,0.5597021,0.7686632,0.70842,0.5622
0.001,0.559132,0.773517,0.7081467,0.55542
0.001,0.5573718,0.77328473,0.70944667,0.55728
0.001,0.558285,0.7567221,0.70846665,0.55606
0.001,0.5587558,0.7682672,0.70796,0.5587
0.001,0.55861723,0.76881254,0.70832664,0.5617
0.001,0.5574127,0.7694731,0.7096267,0.56316
0.001,0.5570507,0.7879082,0.70994,0.5561
0.001,0.5562661,0.7560229,0.7094733,0.5611
0.001,0.5570257,0.7973809,0.7096267,0.55876
0.001,0.556319,0.76237226,0.71170664,0.55488
0.001,0.55618805,0.7718208,0.70934665,0.55576
0.001,0.55649626,0.7566284,0.71148,0.5527
0.001,0.55468005,0.7760834,0.7113467,0.55792
0.001,0.55512816,0.7749159,0.7119733,0.55956
0.001,0.55472517,0.7673147,0.7121,0.56282
0.001,0.55445176,0.77192193,0.7120867,0.56146
0.001,0.5547569,0.759771,0.71106,0.55884
0.001,0.5545666,0.7698175,0.70993334,0.55468
0.001,0.5532268,0.7676455,0.7127333,0.55492
0.001,0.5535858,0.7662437,0.71398,0.56
0.001,0.552036,0.78452635,0.71408,0.55914
0.001,0.55331683,0.7573595,0.71322,0.56608
0.001,0.5514383,0.7764424,0.71398,0.56098
0.001,0.5516757,0.7779158,0.71363336,0.55712
0.001,0.5525844,0.7783557,0.71324664,0.55448
0.001,0.55063003,0.7725435,0.7149467,0.5612
0.001,0.5525009,0.79383343,0.71342,0.55464
0.001,0.55132896,0.79028296,0.7144667,0.55638
0.001,0.55050266,0.7806113,0.7139267,0.55494
0.001,0.54865915,0.78830945,0.7166467,0.55876
0.001,0.5501353,0.76746047,0.7148,0.55822
0.001,0.5481325,0.7737768,0.71746665,0.55868
0.001,0.54979813,0.7980643,0.7162333,0.55592
0.001,0.5493746,0.78345674,0.7151333,0.55712
0.001,0.54825306,0.78970754,0.7165,0.55522
0.001,0.5493111,0.7951952,0.71625334,0.55484
0.001,0.54774815,0.7656162,0.71666664,0.55656
0.001,0.54735184,0.79351634,0.71752,0.5527
0.001,0.5473699,0.7649892,0.71753335,0.55742
0.001,0.54822946,0.777823,0.7174867,0.56196
0.001,0.5474062,0.7678021,0.71758,0.55866
0.001,0.5462186,0.79343647,0.7185,0.55926
0.001,0.5471496,0.7738111,0.718,0.5583
0.001,0.5466525,0.79158604,0.71902,0.55552
0.001,0.5461719,0.79415613,0.7191733,0.56346
0.001,0.5468323,0.78941154,0.71753335,0.55416
0.001,0.54522526,0.7852836,0.7185,0.55306
0.001,0.54619586,0.7930398,0.7179667,0.5611
0.001,0.54647636,0.7796754,0.7182267,0.55598
0.001,0.54447097,0.80506396,0.7196867,0.56382
0.001,0.5444916,0.7675694,0.71944666,0.55566
0.001,0.5437541,0.79308033,0.72014666,0.55456
